iterations,fitness,time,fevals
0,0.0192523404625,2.29500000001e-05,11
10,0.0192985960714,4.0605e-05,21
20,0.0196158205506,6.39170000001e-05,31
30,0.0200813811979,7.7761e-05,41
40,0.0206980939254,9.16510000001e-05,51
50,0.0211884983135,0.000105313,61
60,0.0216798126505,0.000118934,71
70,0.0217930914985,0.000160898,81
80,0.0223497225632,0.000183135,91
90,0.0227287568047,0.00019634,101
100,0.023276862206,0.000209117,111
110,0.0235956285305,0.000221359,121
120,0.0243328179218,0.000234544,131
130,0.0247196145415,0.000247041,141
140,0.025146119445,0.000259484,151
150,0.0252243601342,0.000272097,161
160,0.0256775888203,0.000284895,171
170,0.0264852731082,0.000297292,181
180,0.0265776493024,0.000310256,191
190,0.0268849334233,0.000323829,201
200,0.0271097258171,0.000337079,211
210,0.0276678125298,0.000350716,221
220,0.0276678125298,0.000363769,231
230,0.027702249686,0.000377814,241
240,0.0278217468414,0.000390753,251
250,0.028800178172,0.000403494,261
260,0.0288293299828,0.000417119,271
270,0.0295179402813,0.000430151,281
280,0.0298377845887,0.000444742,291
290,0.0298454780247,0.000457846000001,301
300,0.0298454780247,0.000472519000001,311
310,0.0298454780247,0.000485836000001,321
320,0.0304291067027,0.00049876,331
330,0.0304291067027,0.000511518,341
340,0.0305240935948,0.000524738,351
350,0.031015418891,0.00053809,361
360,0.0313172962858,0.000550845,371
370,0.0313172962858,0.000563329,381
380,0.0318336654136,0.000576582,391
390,0.0321443570069,0.000590561,401
400,0.0325277695689,0.000606073,411
410,0.032720899747,0.000618854000001,421
420,0.0332306104465,0.000632202,431
430,0.033243005594,0.000645312000001,441
440,0.0332439981045,0.000658719000001,451
450,0.0332439981045,0.000671427000001,461
460,0.0336424760996,0.000684486,471
470,0.0336424760996,0.000697658000001,481
480,0.0336424760996,0.000710638000001,491
490,0.0336427631117,0.000723492000001,501
500,0.0345282088758,0.000736138000001,511
510,0.035146736804,0.000749378000001,521
520,0.035146736804,0.000762687000001,531
530,0.0363882498603,0.000775854000001,541
540,0.0363882498603,0.000788526000001,551
550,0.0365497270245,0.000801536000001,561
560,0.0370100695325,0.000814214000001,571
570,0.0370100695325,0.000827216000001,581
580,0.0370100695325,0.000841914000001,591
590,0.0370100695325,0.000854945000001,601
600,0.0370100695325,0.000868157000001,611
610,0.0370100695325,0.000880722000001,621
620,0.0370146246927,0.000894204000001,631
630,0.037194025387,0.000907425000001,641
640,0.037194025387,0.000920520000001,651
650,0.037284099053,0.000933388000001,661
660,0.0373553814043,0.000946281000001,671
