iterations,fitness,time,fevals
0,0.0287415708156,0.00103937,440
10,0.0315739417437,0.002100917,786
20,0.0338976811182,0.003227962,1114
30,0.0369381170164,0.00422557,1447
40,0.0388750660882,0.005248202,1779
50,0.0401262262583,0.006383255,2101
60,0.0457183075665,0.00762837,2428
70,0.0464657123969,0.008877188,2763
80,0.044560100584,0.010046875,3098
90,0.0470517654955,0.011316315,3441
100,0.0476937535552,0.012537969,3762
110,0.0497945456943,0.013717012,4092
120,0.0497945456943,0.014972946,4420
130,0.0482049148288,0.016238695,4761
140,0.0489543564648,0.017391049,5089
150,0.0500613543471,0.019418473,5430
160,0.0496482092699,0.020876557,5754
170,0.0503653364142,0.021787616,6082
180,0.0500925934984,0.022736851,6412
190,0.0549868157802,0.023648936,6743
200,0.0555089171822,0.024574522,7082
210,0.0520190805338,0.025482067,7410
220,0.0528934775075,0.026445887,7744
230,0.0552765388111,0.027393942,8079
240,0.0550501066365,0.028314747,8414
250,0.0570909899216,0.029234946,8763
260,0.0548121080743,0.030211186,9092
270,0.0541024785846,0.031136255,9425
280,0.0561060778912,0.032014678,9752
290,0.0582723878744,0.032953002,10082
300,0.0575940629379,0.03408375,10424
310,0.0546602096721,0.035003332,10765
320,0.0586186444813,0.035889745,11107
330,0.0567323855375,0.036853953,11442
340,0.0568412745548,0.037973735,11773
350,0.0599361412095,0.039223943,12101
360,0.0551791738327,0.040471016,12439
370,0.0526225586141,0.041725262,12775
380,0.0523017231423,0.042967467,13118
390,0.0544988945179,0.044253504,13465
400,0.055489377266,0.045650778,13801
410,0.0510791795025,0.047054602,14134
420,0.0535242894598,0.048605981,14471
430,0.0518985010118,0.051807659,14809
440,0.047948740054,0.052768792,15145
450,0.0524846387093,0.053685788,15476
460,0.0525155054867,0.054586999,15804
470,0.0527290875755,0.055452539,16140
480,0.0525597638718,0.056341212,16477
490,0.0545178821002,0.057286917,16805
500,0.0526295588129,0.058201545,17146
510,0.0514370707172,0.059133447,17472
520,0.0549860752254,0.060034489,17809
530,0.0512787075713,0.060964778,18146
540,0.0517437232341,0.061965694,18475
550,0.0536810722064,0.063168463,18824
560,0.0549112580113,0.064639492,19156
570,0.054825076631,0.066033222,19479
580,0.0584102416284,0.067254061,19818
590,0.0584102416284,0.068505752,20157
600,0.0584102416284,0.069720497,20485
610,0.0600454854418,0.070906184,20820
620,0.0563906918321,0.071804852,21151
630,0.0604974180492,0.072712188,21481
640,0.0548848301924,0.073730836,21809
650,0.0552802429279,0.075010178,22131
660,0.0633961236105,0.076567776,22463
670,0.057040767263,0.07795875,22791
680,0.0556470792546,0.078886926,23125
690,0.0501665589008,0.079974996,23453
700,0.0570869389856,0.081003566,23792
710,0.0570869389856,0.081909615,24123
720,0.0615026175498,0.082844697,24447
730,0.066023897675,0.084035341,24779
740,0.0606605298631,0.085333657,25115
750,0.0599800338627,0.086607501,25454
760,0.0642028530303,0.087842499,25790
770,0.0647888183634,0.0890555,26125
780,0.0622254209192,0.090282701,26467
790,0.0627460996312,0.09148849,26799
800,0.062871899054,0.092454442,27122
810,0.0613846429077,0.093338688,27465
820,0.0580995187647,0.094204307,27797
830,0.0581109167862,0.095206581,28132
840,0.0674415754968,0.09625264,28473
850,0.0636920390391,0.097151554,28800
860,0.0653868559275,0.098075863,29137
870,0.0669582421712,0.098868617,29461
880,0.0643050114725,0.099694051,29802
890,0.066665617076,0.100512015,30134
900,0.0656244986866,0.10141696,30469
910,0.0642424934638,0.102337684,30798
920,0.0653387441145,0.103279518,31139
930,0.0679083526818,0.104809285,31475
940,0.0637276601617,0.106238943,31806
950,0.0694528916716,0.10716299,32150
960,0.0618316281187,0.107986523,32479
970,0.0640195346753,0.108839543,32809
980,0.0640195346753,0.109744266,33137
990,0.0658590337294,0.110751385,33477
1000,0.0692303146223,0.111786699,33816
1010,0.0676169764337,0.112679629,34151
1020,0.0674825866516,0.113509649,34495
1030,0.0680129203572,0.114468785,34835
1040,0.0643375348554,0.115644594,35157
1050,0.0673741576971,0.116899649,35478
1060,0.0669540394206,0.118061853,35815
1070,0.0681224841184,0.119198061,36155
1080,0.0701393618953,0.12035079,36491
1090,0.0715648472993,0.121489742,36825
1100,0.064524677641,0.122647619,37160
1110,0.0639633566967,0.123596077,37496
1120,0.064276329077,0.125652054,37835
1130,0.0641153846691,0.126702808,38167
1140,0.0641153846691,0.127673131,38509
1150,0.0667566397823,0.128521025,38851
1160,0.0639690227612,0.12937038,39185
1170,0.0615540938552,0.130283085,39528
1180,0.0639699559741,0.131270436,39866
1190,0.0644399079583,0.132275226,40198
1200,0.064255086789,0.133583282,40528
1210,0.0597897560085,0.13502385,40868
1220,0.0605357543883,0.135984393,41202
1230,0.0649643991006,0.136880958,41538
1240,0.0602798603933,0.137776266,41867
1250,0.0560888759142,0.138688952,42211
1260,0.0538109406782,0.139571371,42538
1270,0.0545614429963,0.140491394,42858
1280,0.0586112407718,0.141421127,43196
1290,0.0605067187462,0.14256283,43536
1300,0.0552247785871,0.14347775,43868
1310,0.0603764045258,0.144393956,44192
1320,0.0609505712647,0.145416039,44529
1330,0.0546952654628,0.1466258,44856
1340,0.0550090355902,0.147918902,45185
1350,0.0565576130962,0.149135678,45519
1360,0.0565576130962,0.150391821,45849
1370,0.0575878067266,0.151618982,46185
1380,0.0595007492959,0.152879347,46529
1390,0.0617066293709,0.154093383,46865
1400,0.0606866472795,0.155006437,47198
1410,0.0632827912518,0.155885004,47526
1420,0.0613490724324,0.156785482,47873
1430,0.0630725778463,0.157951786,48203
1440,0.0624452700067,0.158807447,48536
1450,0.0624452700067,0.159724167,48872
1460,0.0606676806007,0.160747792,49200
1470,0.0579945780739,0.161821558,49538
1480,0.0594212402995,0.162992396,49872
1490,0.060471900444,0.164251911,50206
1500,0.0601181347184,0.165209646,50530
1510,0.065007509385,0.166138718,50865
1520,0.0608968106188,0.167077181,51197
1530,0.061175666233,0.168011423,51534
1540,0.0592841866367,0.168955118,51872
1550,0.0584970012135,0.169891071,52215
1560,0.0598056042438,0.170819001,52546
1570,0.0627349056081,0.171729248,52876
1580,0.0670244741373,0.172717128,53213
1590,0.0717938694674,0.173769423,53549
1600,0.0693922054504,0.174669274,53872
1610,0.0740223412713,0.175570566,54196
1620,0.0686798692562,0.176488826,54523
1630,0.072398478,0.177529679,54847
1640,0.0708928131628,0.178662668,55171
1650,0.0764249366775,0.179752833,55511
1660,0.0747250135945,0.180782584,55841
1670,0.0734683785716,0.181857388,56173
1680,0.0677594933338,0.182956526,56503
1690,0.0726658239226,0.184017913,56840
1700,0.0684028334405,0.184940857,57164
1710,0.0657813490205,0.186042392,57507
1720,0.0657813490205,0.18695447,57840
1730,0.0657191003719,0.187849835,58171
1740,0.0690846971749,0.188961809,58493
1750,0.0690846971749,0.189993699,58822
1760,0.0677539829893,0.191530502,59152
1770,0.068574633795,0.192948889,59497
1780,0.069181808275,0.193859841,59828
1790,0.0669828435142,0.194730564,60160
1800,0.0659690124187,0.19680789,60480
1810,0.0669339045334,0.197773442,60808
1820,0.0648879778072,0.198670399,61140
1830,0.0638862845383,0.19962305,61479
1840,0.0589697876412,0.200562505,61819
1850,0.0607463320838,0.201534226,62164
