iterations,fitness,time,fevals
0,0.0201891910839,5.4277e-05,11
10,0.0207894209942,7.9285e-05,21
20,0.0219745798439,0.000102685,31
30,0.0227865285226,0.000125114,41
40,0.0236689343499,0.000146326,51
50,0.0259344743674,0.000167627,61
60,0.0264656566452,0.000188932,71
70,0.0264656566452,0.000209862,81
80,0.0264656566452,0.000232936,91
90,0.0272045464402,0.000252963,101
100,0.0277033293389,0.000372559,111
110,0.0284330882833,0.000453084,121
120,0.0287178926642,0.00051292,131
130,0.0287178926642,0.000544106,141
140,0.028780340528,0.000572136,151
150,0.0290864851198,0.000596554,161
160,0.0291500206371,0.000622478,171
170,0.0291500206371,0.000657442,181
180,0.0295822202278,0.000684029,191
190,0.0295822202278,0.000720915,201
200,0.0295822202278,0.000745552,211
210,0.0296763451964,0.000770121,221
220,0.0298410696167,0.000792231,231
230,0.0298541398263,0.000818318,241
240,0.0302585520806,0.000839785,251
250,0.0305120068917,0.000866949,261
260,0.0305120068917,0.0009039,271
270,0.0305120068917,0.000961975,281
280,0.0305120068917,0.001040005,291
290,0.0314867603457,0.001097824,301
300,0.0320708356462,0.001128706,311
310,0.0321176757137,0.001153506,321
320,0.0321500786334,0.001268728,331
330,0.0324651525961,0.001293782,341
340,0.0324651525961,0.001337167,351
350,0.0325348173956,0.001356132,361
360,0.0325348173956,0.001374363,371
370,0.0325348173956,0.001393046,381
380,0.0325664156379,0.001431149,391
390,0.0325664156379,0.001458619,401
400,0.0325664156379,0.001477641,411
410,0.0330867916835,0.001495344,421
420,0.0333727660325,0.001513739,431
430,0.0333727660325,0.00153081,441
440,0.0337988076777,0.001547433,451
450,0.0342737194506,0.001564533,461
460,0.0347482959578,0.001581687,471
470,0.0347482959578,0.001597414,481
480,0.0348814358842,0.001614323,491
490,0.0352840655629,0.001646391,501
500,0.0355679782812,0.001662831,511
510,0.0356633663513,0.001679249,521
520,0.0356633663513,0.001695755,531
530,0.0356633663513,0.001716438,541
540,0.0356633663513,0.00173284,551
550,0.0364251619433,0.00174921,561
560,0.0368128421012,0.001765719,571
570,0.0368128421012,0.001782406,581
580,0.0370318990713,0.001798599,591
590,0.0370318990713,0.001815071,601
600,0.0371900759679,0.001830874,611
610,0.0371900759679,0.001847517,621
