iterations,fitness,time,fevals
0,20.0,0.137931335,1000
10,22.0,0.241194416,2100
20,33.0,0.353948405,3200
30,38.0,0.439866128,4300
40,52.0,0.519986687,5400
50,56.0,0.592762048,6500
60,53.0,0.669797871,7600
70,53.0,0.738374823,8700
80,56.0,0.798131533,9800
90,58.0,0.859489082,10900
100,51.0,0.921644053,12000
110,58.0,0.996345823,13100
120,52.0,1.060381306,14200
130,60.0,1.12402185,15300
140,57.0,1.203718527,16400
150,60.0,1.277604302,17500
160,65.0,1.338065763,18600
170,64.0,1.398608775,19700
180,62.0,1.459818571,20800
190,63.0,1.521176132,21900
200,62.0,1.579639235,23000
210,62.0,1.637163243,24100
220,62.0,1.691157343,25200
230,65.0,1.746636827,26300
240,61.0,1.802441056,27400
250,62.0,1.861500332,28500
260,61.0,1.917576495,29600
270,61.0,1.973180618,30700
280,61.0,2.024361205,31800
290,61.0,2.075719327,32900
300,61.0,2.126431903,34000
310,61.0,2.180474086,35100
320,61.0,2.24411424,36200
330,61.0,2.299649432,37300
340,63.0,2.351891481,38400
350,61.0,2.406240548,39500
360,61.0,2.458055714,40600
370,61.0,2.515003863,41700
380,62.0,2.568617615,42800
390,61.0,2.622309945,43900
400,61.0,2.674760235,45000
410,61.0,2.727616551,46100
420,60.0,2.780175875,47200
430,61.0,2.840314365,48300
440,61.0,2.895877087,49400
450,62.0,2.948806975,50500
460,62.0,3.001342177,51600
470,61.0,3.056312002,52700
480,61.0,3.112584793,53800
490,61.0,3.184437178,54900
500,61.0,3.248759403,56000
510,61.0,3.317920406,57100
520,64.0,3.379214558,58200
530,67.0,3.431861293,59300
540,64.0,3.485696308,60400
550,62.0,3.550459994,61500
560,64.0,3.616794226,62600
570,62.0,3.682604385,63700
580,62.0,3.758684809,64800
590,63.0,3.830228688,65900
600,64.0,3.902011266,67000
610,62.0,3.968801966,68100
620,62.0,4.026013819,69200
630,67.0,4.078624434,70300
640,64.0,4.132959838,71400
650,64.0,4.186379956,72500
660,64.0,4.237410639,73600
670,64.0,4.287317538,74700
680,63.0,4.339192953,75800
690,64.0,4.390355512,76900
700,64.0,4.444720007,78000
710,62.0,4.500727671,79100
720,64.0,4.575370696,80200
730,62.0,4.63375506,81300
740,64.0,4.693134556,82400
750,64.0,4.747124712,83500
760,65.0,4.803767619,84600
770,64.0,4.858686412,85700
780,64.0,4.911123944,86800
790,64.0,4.963235377,87900
800,64.0,5.018779152,89000
810,62.0,5.069780244,90100
820,68.0,5.120363265,91200
830,63.0,5.173583984,92300
840,65.0,5.230546273,93400
850,63.0,5.287660589,94500
860,65.0,5.347278709,95600
870,65.0,5.406176968,96700
880,65.0,5.464205322,97800
890,64.0,5.518627868,98900
900,65.0,5.57240808,100000
910,64.0,5.626537843,101100
920,65.0,5.684850983,102200
930,63.0,5.738824567,103300
940,64.0,5.790978048,104400
950,65.0,5.843942719,105500
960,64.0,5.899170121,106600
970,63.0,5.959574435,107700
980,65.0,6.013452833,108800
990,65.0,6.06618885,109900
1000,64.0,6.119835558,111000
1010,64.0,6.178802953,112100
1020,65.0,6.229612216,113200
1030,64.0,6.281843977,114300
1040,67.0,6.334335971,115400
1050,64.0,6.394195779,116500
1060,68.0,6.445595534,117600
1070,65.0,6.496798781,118700
1080,67.0,6.547137077,119800
1090,64.0,6.601333627,120900
1100,64.0,6.656747585,122000
1110,64.0,6.708966137,123100
1120,63.0,6.765523418,124200
1130,65.0,6.831062323,125300
1140,65.0,6.89840134,126400
1150,63.0,6.973779457,127500
1160,63.0,7.037464808,128600
1170,63.0,7.135546334,129700
1180,64.0,7.200814132,130800
1190,66.0,7.266300231,131900
1200,64.0,7.345411752,133000
1210,65.0,7.405875973,134100
1220,64.0,7.465158064,135200
1230,64.0,7.525121762,136300
1240,64.0,7.584966808,137400
1250,64.0,7.654150545,138500
1260,64.0,7.714607158,139600
1270,65.0,7.768611977,140700
1280,64.0,7.821774542,141800
1290,65.0,7.881191407,142900
1300,65.0,7.93915758,144000
1310,70.0,7.993267291,145100
1320,64.0,8.049106321,146200
1330,64.0,8.11892196,147300
1340,64.0,8.173234297,148400
1350,65.0,8.225886916,149500
1360,64.0,8.279333156,150600
1370,65.0,8.332660888,151700
1380,67.0,8.38872599,152800
1390,64.0,8.442974972,153900
1400,65.0,8.495771077,155000
1410,65.0,8.549012717,156100
1420,65.0,8.602596012,157200
1430,65.0,8.655702158,158300
1440,65.0,8.707232102,159400
1450,64.0,8.762245964,160500
1460,67.0,8.823337449,161600
1470,66.0,8.876355625,162700
1480,64.0,8.928255119,163800
1490,66.0,8.978150236,164900
1500,66.0,9.03350918,166000
1510,64.0,9.086139679,167100
1520,65.0,9.14421324,168200
1530,65.0,9.199621125,169300
1540,67.0,9.252478089,170400
1550,64.0,9.30550703,171500
1560,65.0,9.356670733,172600
