iterations,fitness,time,fevals
0,24.0,0.000570865999999,474
10,24.0,0.000997687,840
20,24.0,0.001403812,1199
30,24.0,0.001846527,1560
40,24.0,0.002283655,1923
50,24.0,0.002714163,2297
60,25.0,0.003930489,2667
70,24.0,0.004921156,3033
80,24.0,0.005922292,3396
90,25.0,0.006896473,3766
100,25.0,0.007820199,4131
110,25.0,0.008688875,4497
120,26.0,0.009591446,4855
130,25.0,0.010424388,5215
140,25.0,0.011423987,5585
150,25.0,0.012821827,5953
160,25.0,0.013260483,6320
170,25.0,0.013690076,6694
180,25.0,0.014644206,7053
190,24.0,0.015090104,7416
200,25.0,0.015518279,7781
210,24.0,0.016761379,8151
220,25.0,0.017762334,8519
230,25.0,0.019009024,8882
240,25.0,0.019936007,9248
250,26.0,0.020913399,9609
260,25.0,0.021897276,9974
270,25.0,0.022900303,10335
280,25.0,0.023858822,10700
290,25.0,0.024368923,11072
300,25.0,0.024830872,11443
310,26.0,0.025257818,11799
320,25.0,0.025712591,12167
330,26.0,0.026141783,12531
340,27.0,0.026596338,12900
350,28.0,0.0270162,13264
360,28.0,0.027426785,13631
370,27.0,0.027862063,13995
380,28.0,0.028299174,14369
390,28.0,0.028733268,14730
400,29.0,0.029185374,15100
410,28.0,0.029629313,15473
420,29.0,0.030043931,15838
430,29.0,0.030481557,16199
440,29.0,0.030925506,16562
450,29.0,0.032195042,16933
460,30.0,0.032624351,17302
470,30.0,0.033046547,17673
480,29.0,0.033458112,18037
490,30.0,0.033870917,18398
500,30.0,0.034314207,18765
510,30.0,0.034745383,19135
520,29.0,0.035161524,19501
530,29.0,0.035708986,19861
540,30.0,0.036241077,20233
550,30.0,0.0366577,20594
560,37.0,0.038241221,20959
570,38.0,0.038893723,21323
580,35.0,0.040047489,21687
590,35.0,0.04118346,22061
600,35.0,0.0416052,22431
610,35.0,0.042022413,22795
620,35.0,0.042436813,23162
630,35.0,0.042870161,23520
640,36.0,0.04336309,23888
650,36.0,0.043801564,24247
660,35.0,0.044249286,24615
670,36.0,0.052141525,24980
680,37.0,0.052565161,25349
690,38.0,0.052988966,25718
700,37.0,0.053381309,26087
710,37.0,0.053769089,26458
720,37.0,0.054172248,26824
730,37.0,0.054636983,27188
740,37.0,0.055056228,27556
750,39.0,0.055477602,27923
760,40.0,0.055883265,28293
770,41.0,0.056309263,28653
780,42.0,0.056734304,29012
790,42.0,0.057149057,29375
800,42.0,0.057576026,29747
810,43.0,0.058003572,30125
820,43.0,0.058428205,30494
830,42.0,0.059723381,30861
840,42.0,0.060787533,31222
850,41.0,0.061952378,31588
860,41.0,0.062962518,31959
870,41.0,0.063940354,32326
880,41.0,0.064936894,32695
890,41.0,0.065914318,33060
900,41.0,0.066927238,33429
910,42.0,0.067952002,33793
920,42.0,0.069325179,34164
930,42.0,0.070393905,34529
940,42.0,0.071561796,34899
950,42.0,0.071977196,35274
960,42.0,0.072391392,35648
970,42.0,0.072814307,36025
980,41.0,0.073253703,36392
990,41.0,0.073667893,36763
1000,42.0,0.074086525,37134
1010,42.0,0.074506475,37495
1020,42.0,0.074950265,37854
1030,42.0,0.075365164,38225
1040,42.0,0.075786032,38589
1050,42.0,0.076220175,38947
1060,42.0,0.076645111,39317
1070,42.0,0.077054514,39681
1080,43.0,0.077464141,40044
1090,42.0,0.077862272,40411
1100,42.0,0.078263477,40785
1110,42.0,0.07866776,41157
1120,43.0,0.079175387,41530
1130,42.0,0.082750712,41903
1140,42.0,0.083816466,42269
1150,42.0,0.094559918,42634
1160,42.0,0.095112499,43004
1170,42.0,0.095639273,43372
1180,42.0,0.096134108,43745
1190,42.0,0.096711616,44107
1200,42.0,0.097219117,44472
1210,42.0,0.097732433,44836
1220,42.0,0.098236522,45203
1230,42.0,0.102193403,45572
1240,42.0,0.103071998,45940
1250,42.0,0.103459911,46310
1260,43.0,0.103856301,46675
1270,42.0,0.104244634,47044
1280,42.0,0.104678022,47407
1290,43.0,0.105119497,47783
1300,42.0,0.105539802,48155
1310,43.0,0.106025075,48522
1320,43.0,0.106428471,48888
1330,42.0,0.106832146,49254
1340,42.0,0.107237632,49619
1350,43.0,0.107650127,49988
1360,43.0,0.108064148,50344
1370,43.0,0.108489796,50711
1380,43.0,0.108903715,51073
1390,43.0,0.11315978,51441
1400,43.0,0.114406558,51818
1410,43.0,0.116306509,52181
1420,43.0,0.117248149,52550
1430,43.0,0.118131625,52914
1440,43.0,0.118962335,53279
1450,43.0,0.119903891,53648
1460,43.0,0.120778992,54017
1470,43.0,0.121855109,54382
1480,43.0,0.123690414,54739
1490,43.0,0.124432736,55112
1500,44.0,0.125768377,55480
1510,43.0,0.126815382,55842
1520,43.0,0.127783079,56214
1530,43.0,0.128832615,56583
1540,43.0,0.129781784,56952
1550,44.0,0.130759551,57324
1560,43.0,0.139510278,57690
1570,43.0,0.139927031,58047
1580,43.0,0.140337362,58411
1590,43.0,0.140740564,58779
1600,43.0,0.14116123,59150
1610,44.0,0.141572936,59521
1620,44.0,0.141999528,59879
1630,43.0,0.142411748,60244
1640,44.0,0.14283139,60610
1650,43.0,0.14325125,60977
1660,43.0,0.143685329,61347
1670,43.0,0.144109286,61719
1680,43.0,0.144532507,62090
1690,44.0,0.144958921,62457
1700,44.0,0.14540735,62817
1710,43.0,0.145890794,63178
1720,43.0,0.146322036,63542
1730,43.0,0.146766182,63907
1740,43.0,0.147213838,64281
1750,43.0,0.147678388,64650
1760,44.0,0.148168912,65017
1770,44.0,0.149626776,65386
1780,44.0,0.150744884,65748
1790,44.0,0.15175963,66110
1800,44.0,0.15277225,66481
1810,44.0,0.157083827,66850
1820,44.0,0.157851506,67216
1830,44.0,0.159492016,67579
1840,44.0,0.161075063,67944
1850,45.0,0.161526019,68319
1860,44.0,0.161952263,68680
1870,44.0,0.162381244,69039
1880,45.0,0.162848214,69403
1890,45.0,0.163416426,69776
1900,45.0,0.1639422,70145
1910,45.0,0.164367625,70506
1920,45.0,0.164785868,70872
1930,44.0,0.16521308,71231
1940,45.0,0.165656204,71595
1950,44.0,0.166102353,71963
1960,44.0,0.166540099,72329
1970,45.0,0.166977062,72696
1980,44.0,0.167410134,73065
1990,45.0,0.167864585,73432
2000,45.0,0.168409946,73804
2010,45.0,0.168864257,74170
2020,45.0,0.169316899,74543
2030,45.0,0.169726706,74917
2040,45.0,0.17013128,75281
2050,45.0,0.170546759,75653
2060,45.0,0.170957741,76013
2070,45.0,0.171376798,76377
2080,45.0,0.171789889,76741
2090,45.0,0.172206527,77108
2100,45.0,0.173318458,77473
2110,45.0,0.174281917,77847
2120,45.0,0.177732071,78225
2130,45.0,0.178843882,78592
2140,45.0,0.17994566,78960
2150,45.0,0.181712279,79335
2160,45.0,0.183165892,79701
2170,45.0,0.183597718,80065
2180,45.0,0.184615948,80435
2190,45.0,0.185608127,80809
2200,45.0,0.186680028,81180
2210,45.0,0.187640248,81549
2220,45.0,0.188554509,81912
2230,45.0,0.189497891,82276
2240,45.0,0.19044321,82636
2250,45.0,0.191192137,82999
2260,45.0,0.191609725,83367
2270,45.0,0.19204215,83732
2280,45.0,0.192472132,84101
2290,45.0,0.19289081,84458
2300,45.0,0.193329745,84827
2310,45.0,0.193758955,85196
2320,46.0,0.194209782,85566
2330,46.0,0.194629636,85932
2340,46.0,0.195074925,86304
2350,45.0,0.195494014,86674
2360,46.0,0.195927054,87045
2370,46.0,0.196341429,87412
2380,53.0,0.196886545,87770
2390,53.0,0.197609894,88133
2400,53.0,0.19903611,88497
2410,53.0,0.200081235,88857
2420,53.0,0.200513355,89227
2430,54.0,0.200935124,89594
2440,53.0,0.203392745,89959
2450,53.0,0.204428599,90329
2460,53.0,0.205523383,90700
2470,53.0,0.206571905,91071
2480,53.0,0.207535407,91438
2490,53.0,0.208598126,91804
2500,54.0,0.209601064,92169
2510,53.0,0.210531936,92537
2520,53.0,0.211382619,92893
2530,53.0,0.212664953,93254
2540,53.0,0.213328138,93622
2550,53.0,0.213990416,93992
2560,53.0,0.214656263,94360
2570,53.0,0.215490376,94727
2580,53.0,0.216791862,95092
2590,53.0,0.217800497,95458
2600,53.0,0.218548755,95830
2610,53.0,0.219202432,96202
