iterations,fitness,time,fevals
0,27.0,0.084211252,1000
10,38.0,0.158255235,2100
20,40.0,0.220976754,3200
30,41.0,0.278371642,4300
40,42.0,0.338441498,5400
50,42.0,0.395076674,6500
60,42.0,0.45197319,7600
70,50.0,0.510962313,8700
80,45.0,0.58201682,9800
90,50.0,0.640714189,10900
100,58.0,0.700862141,12000
110,50.0,0.758811341,13100
120,50.0,0.820039379,14200
130,50.0,0.875101129,15300
140,50.0,0.928971034,16400
150,50.0,0.981034735,17500
160,50.0,1.03907259,18600
170,57.0,1.0934135,19700
180,50.0,1.148308861,20800
190,51.0,1.201393503,21900
200,50.0,1.256460515,23000
210,53.0,1.313088558,24100
220,53.0,1.36518792,25200
230,54.0,1.417863203,26300
240,49.0,1.470949947,27400
250,47.0,1.524796151,28500
260,50.0,1.577993635,29600
270,50.0,1.632751374,30700
280,50.0,1.692267606,31800
290,54.0,1.749293556,32900
300,51.0,1.805951719,34000
310,57.0,1.863610724,35100
320,63.0,1.925024754,36200
330,63.0,1.981583467,37300
340,65.0,2.037152509,38400
350,57.0,2.092902327,39500
360,55.0,2.149419324,40600
370,65.0,2.209448755,41700
380,63.0,2.265887948,42800
390,61.0,2.319293111,43900
400,63.0,2.376702223,45000
410,61.0,2.428197426,46100
420,64.0,2.480646336,47200
430,65.0,2.532653477,48300
440,65.0,2.590850447,49400
450,65.0,2.649348566,50500
460,67.0,2.708416827,51600
470,67.0,2.764408267,52700
480,67.0,2.821079287,53800
490,68.0,2.875305329,54900
500,67.0,2.929773085,56000
510,65.0,2.983956562,57100
520,65.0,3.037126964,58200
530,65.0,3.088198003,59300
540,65.0,3.139255168,60400
550,65.0,3.190132392,61500
560,67.0,3.239454339,62600
570,65.0,3.289891773,63700
580,67.0,3.342905554,64800
590,65.0,3.392746327,65900
600,67.0,3.444723995,67000
610,67.0,3.497683547,68100
620,67.0,3.548817623,69200
630,65.0,3.605104394,70300
640,65.0,3.657754295,71400
650,67.0,3.713773229,72500
660,65.0,3.766264956,73600
670,67.0,3.818097405,74700
680,67.0,3.870939354,75800
690,68.0,3.926973654,76900
700,68.0,3.981290411,78000
710,67.0,4.037277911,79100
720,68.0,4.092268754,80200
730,68.0,4.147772514,81300
740,67.0,4.203966505,82400
750,68.0,4.260180852,83500
760,67.0,4.313460815,84600
770,67.0,4.371619226,85700
780,67.0,4.424612444,86800
790,67.0,4.475784469,87900
800,67.0,4.534068893,89000
810,71.0,4.588914876,90100
820,67.0,4.641892323,91200
830,68.0,4.696770737,92300
840,67.0,4.752247674,93400
850,67.0,4.818101218,94500
860,67.0,4.871860533,95600
870,68.0,4.924381805,96700
880,68.0,4.979868625,97800
890,68.0,5.033813341,98900
900,68.0,5.087603152,100000
910,67.0,5.142156756,101100
920,67.0,5.194305461,102200
930,71.0,5.247254687,103300
940,67.0,5.300757079,104400
950,67.0,5.359454248,105500
960,68.0,5.418839767,106600
970,68.0,5.484982321,107700
980,68.0,5.591383342,108800
990,68.0,5.661849161,109900
1000,68.0,5.734783399,111000
1010,67.0,5.794031847,112100
1020,68.0,5.858890911,113200
1030,68.0,5.915383383,114300
1040,67.0,5.964481962,115400
1050,67.0,6.019798433,116500
1060,71.0,6.088265123,117600
1070,68.0,6.142560087,118700
1080,68.0,6.198445654,119800
1090,68.0,6.254576359,120900
1100,68.0,6.313040662,122000
1110,68.0,6.368503358,123100
1120,68.0,6.450174599,124200
1130,68.0,6.522646301,125300
1140,67.0,6.582955979,126400
1150,71.0,6.6362538,127500
1160,71.0,6.694374498,128600
1170,71.0,6.759661267,129700
1180,68.0,6.831422656,130800
1190,68.0,6.888188572,131900
1200,71.0,6.943449699,133000
1210,71.0,6.995597669,134100
1220,71.0,7.051204985,135200
1230,68.0,7.109583805,136300
1240,67.0,7.173367173,137400
1250,68.0,7.238032575,138500
1260,67.0,7.295780796,139600
1270,68.0,7.356381597,140700
1280,74.0,7.425840269,141800
1290,68.0,7.484288845,142900
1300,68.0,7.545925099,144000
1310,71.0,7.60639359,145100
1320,71.0,7.660442373,146200
1330,68.0,7.714449717,147300
1340,69.0,7.774426649,148400
1350,68.0,7.831040863,149500
1360,70.0,7.885513125,150600
1370,71.0,7.93821813,151700
1380,68.0,7.997409369,152800
1390,71.0,8.056938578,153900
1400,67.0,8.113057288,155000
1410,68.0,8.166900532,156100
1420,68.0,8.221136564,157200
1430,68.0,8.285730744,158300
1440,68.0,8.341614398,159400
1450,68.0,8.400429391,160500
1460,68.0,8.457171652,161600
1470,67.0,8.516371312,162700
1480,68.0,8.574606627,163800
1490,68.0,8.636589406,164900
1500,68.0,8.712713139,166000
1510,68.0,8.778148258,167100
1520,67.0,8.839636158,168200
1530,67.0,8.908596403,169300
1540,67.0,8.965257323,170400
1550,67.0,9.022776097,171500
1560,67.0,9.080104704,172600
1570,67.0,9.138670182,173700
1580,68.0,9.194794578,174800
1590,67.0,9.250755017,175900
1600,68.0,9.308722654,177000
1610,68.0,9.365225446,178100
1620,67.0,9.414290874,179200
1630,68.0,9.467533582,180300
1640,68.0,9.51888814,181400
1650,68.0,9.567840814,182500
1660,68.0,9.617696125,183600
1670,68.0,9.668536192,184700
1680,68.0,9.717008262,185800
1690,68.0,9.767090341,186900
1700,68.0,9.821837599,188000
1710,68.0,9.888227074,189100
1720,68.0,9.963709702,190200
1730,68.0,10.031359077,191300
1740,68.0,10.09804354,192400
1750,67.0,10.177111471,193500
1760,67.0,10.236148452,194600
1770,68.0,10.307089082,195700
1780,70.0,10.370554919,196800
1790,68.0,10.446847329,197900
1800,68.0,10.507665331,199000
1810,68.0,10.561726471,200100
1820,70.0,10.611670229,201200
1830,70.0,10.661346446,202300
1840,68.0,10.71307406,203400
1850,68.0,10.766809937,204500
1860,67.0,10.824195244,205600
1870,68.0,10.882749411,206700
1880,68.0,10.952982493,207800
1890,68.0,11.009118508,208900
1900,67.0,11.063042436,210000
1910,68.0,11.118349073,211100
1920,68.0,11.177089632,212200
1930,67.0,11.22732261,213300
1940,68.0,11.279502748,214400
1950,68.0,11.329076948,215500
1960,67.0,11.380183327,216600
1970,68.0,11.433712009,217700
1980,68.0,11.485081287,218800
1990,67.0,11.537915,219900
2000,68.0,11.590787091,221000
2010,68.0,11.642673595,222100
2020,67.0,11.693914418,223200
2030,67.0,11.742701141,224300
2040,67.0,11.797296301,225400
2050,67.0,11.847590369,226500
2060,70.0,11.900017949,227600
2070,72.0,11.953884983,228700
2080,68.0,12.005629344,229800
2090,68.0,12.058442472,230900
2100,67.0,12.113964456,232000
2110,68.0,12.174838546,233100
2120,68.0,12.230073317,234200
2130,68.0,12.282490952,235300
2140,68.0,12.334372624,236400
2150,68.0,12.384652246,237500
2160,67.0,12.43571189,238600
2170,67.0,12.485134181,239700
2180,67.0,12.534577455,240800
2190,68.0,12.588271176,241900
2200,68.0,12.643611679,243000
2210,68.0,12.699039926,244100
2220,67.0,12.753469377,245200
2230,67.0,12.80877623,246300
2240,67.0,12.862730145,247400
2250,67.0,12.924488979,248500
2260,68.0,12.979440281,249600
2270,68.0,13.035646643,250700
2280,68.0,13.091511593,251800
2290,67.0,13.148369405,252900
2300,70.0,13.203092645,254000
2310,68.0,13.257004911,255100
2320,67.0,13.310857105,256200
2330,68.0,13.363133144,257300
2340,67.0,13.414071499,258400
2350,67.0,13.470413322,259500
2360,69.0,13.545839604,260600
2370,69.0,13.612682383,261700
2380,69.0,13.680450577,262800
2390,69.0,13.775583117,263900
2400,69.0,13.858394844,265000
2410,70.0,13.948261539,266100
2420,67.0,14.013289557,267200
2430,69.0,14.100844546,268300
2440,68.0,14.179475404,269400
2450,67.0,14.250290839,270500
2460,67.0,14.310436836,271600
2470,67.0,14.370246958,272700
2480,67.0,14.429198084,273800
2490,68.0,14.492438945,274900
2500,67.0,14.544366964,276000
2510,67.0,14.597007447,277100
2520,68.0,14.648605438,278200
2530,67.0,14.701900721,279300
2540,67.0,14.754928257,280400
2550,68.0,14.809539325,281500
2560,68.0,14.862735006,282600
2570,68.0,14.915684771,283700
2580,67.0,14.967293475,284800
2590,67.0,15.018378544,285900
2600,67.0,15.07205947,287000
2610,67.0,15.123851967,288100
2620,67.0,15.173933209,289200
2630,69.0,15.22221555,290300
2640,68.0,15.272554622,291400
2650,67.0,15.325339578,292500
2660,68.0,15.377111063,293600
2670,67.0,15.428512416,294700
2680,67.0,15.480460958,295800
2690,68.0,15.531522033,296900
2700,68.0,15.583449536,298000
2710,68.0,15.632350321,299100
2720,68.0,15.681712256,300200
2730,68.0,15.733609907,301300
2740,67.0,15.788351136,302400
2750,67.0,15.842052636,303500
2760,68.0,15.894840996,304600
2770,68.0,15.946815907,305700
2780,68.0,16.002118441,306800
2790,68.0,16.053441386,307900
2800,69.0,16.103204384,309000
2810,67.0,16.151751448,310100
2820,67.0,16.204574557,311200
2830,68.0,16.255195202,312300
2840,68.0,16.305418078,313400
2850,68.0,16.360311749,314500
2860,68.0,16.414940223,315600
2870,67.0,16.4649274,316700
2880,67.0,16.517017518,317800
2890,68.0,16.56807215,318900
2900,68.0,16.623534522,320000
2910,68.0,16.674253551,321100
2920,67.0,16.723083567,322200
2930,69.0,16.774445108,323300
2940,68.0,16.825375488,324400
2950,68.0,16.877685198,325500
2960,67.0,16.928034982,326600
2970,68.0,16.979839598,327700
2980,69.0,17.036888973,328800
2990,68.0,17.099986344,329900
3000,68.0,17.148244788,331000
3010,67.0,17.197239723,332100
3020,68.0,17.244942932,333200
3030,67.0,17.295442845,334300
3040,68.0,17.345523332,335400
3050,68.0,17.401280846,336500
3060,68.0,17.454198638,337600
3070,67.0,17.50870788,338700
3080,67.0,17.563538083,339800
3090,69.0,17.619807633,340900
3100,67.0,17.672179674,342000
3110,67.0,17.727784878,343100
3120,68.0,17.781967939,344200
3130,67.0,17.834774635,345300
3140,68.0,17.890141691,346400
3150,69.0,17.94308403,347500
3160,68.0,17.993650262,348600
3170,68.0,18.044079569,349700
3180,69.0,18.095219965,350800
3190,68.0,18.147196136,351900
3200,68.0,18.201724924,353000
3210,68.0,18.255141016,354100
3220,68.0,18.312329666,355200
3230,69.0,18.376317814,356300
3240,69.0,18.437857093,357400
3250,68.0,18.497793433,358500
3260,68.0,18.552725443,359600
3270,68.0,18.612939411,360700
3280,68.0,18.673185995,361800
3290,68.0,18.73110781,362900
3300,70.0,18.790654763,364000
3310,69.0,18.849763037,365100
3320,68.0,18.903158163,366200
3330,69.0,18.954752728,367300
3340,69.0,19.00555472,368400
3350,69.0,19.066363039,369500
3360,69.0,19.115316996,370600
3370,68.0,19.165855464,371700
3380,69.0,19.216486085,372800
3390,68.0,19.270638436,373900
3400,69.0,19.325218454,375000
3410,68.0,19.376769059,376100
3420,68.0,19.426657974,377200
3430,68.0,19.476925388,378300
3440,68.0,19.530043183,379400
3450,70.0,19.578112314,380500
3460,69.0,19.628136985,381600
3470,68.0,19.681061878,382700
3480,68.0,19.73709637,383800
3490,69.0,19.791029144,384900
3500,69.0,19.84242251,386000
3510,68.0,19.891490091,387100
3520,68.0,19.946117336,388200
3530,69.0,19.992980874,389300
3540,69.0,20.046089576,390400
3550,68.0,20.097982916,391500
3560,68.0,20.15071772,392600
3570,68.0,20.201468867,393700
3580,69.0,20.251607517,394800
3590,69.0,20.303110562,395900
3600,68.0,20.358781137,397000
3610,69.0,20.410392594,398100
3620,68.0,20.461499977,399200
3630,69.0,20.51052485,400300
3640,69.0,20.561843254,401400
3650,68.0,20.610816616,402500
3660,68.0,20.660267867,403600
3670,68.0,20.710877582,404700
3680,69.0,20.769401475,405800
3690,69.0,20.83179362,406900
3700,69.0,20.883369091,408000
3710,68.0,20.933165936,409100
3720,69.0,20.988825388,410200
3730,68.0,21.041172371,411300
3740,69.0,21.089812702,412400
3750,68.0,21.14251786,413500
3760,69.0,21.193998043,414600
3770,68.0,21.24429983,415700
3780,69.0,21.295749672,416800
3790,68.0,21.34793278,417900
3800,69.0,21.3999917,419000
3810,70.0,21.449908361,420100
3820,69.0,21.498202657,421200
3830,69.0,21.547027773,422300
3840,70.0,21.595744167,423400
3850,69.0,21.6434377,424500
3860,70.0,21.693188467,425600
3870,70.0,21.747727079,426700
3880,70.0,21.798356219,427800
3890,70.0,21.85739247,428900
3900,70.0,21.909935419,430000
3910,70.0,21.970140983,431100
3920,69.0,22.026208291,432200
3930,70.0,22.094252225,433300
