iterations,fitness,time,fevals
0,23.0,0.000662027,540
10,24.0,0.001198554,988
20,24.0,0.001695164,1442
30,24.0,0.002152789,1890
40,26.0,0.002628135,2345
50,27.0,0.003127347,2801
60,27.0,0.003642566,3250
70,27.0,0.004098984,3686
80,27.0,0.004560892,4163
90,29.0,0.005023504,4626
100,29.0,0.005485986,5081
110,30.0,0.00594896,5537
120,30.0,0.006424488,6017
130,30.0,0.006923911,6469
140,29.0,0.007409896,6919
150,29.0,0.007893083,7362
160,29.0,0.008454002,7818
170,30.0,0.009495916,8271
180,30.0,0.010411283,8729
190,31.0,0.011354338,9184
200,31.0,0.012243198,9644
210,29.0,0.013193739,10111
220,30.0,0.014108144,10567
230,31.0,0.01503445,11029
240,31.0,0.016026093,11475
250,33.0,0.016925086,11930
260,32.0,0.017480408,12381
270,33.0,0.017977424,12836
280,32.0,0.018455345,13306
290,32.0,0.019540481,13768
300,33.0,0.02053516,14236
310,34.0,0.021562335,14692
320,34.0,0.022113958,15143
330,35.0,0.022577348,15609
340,35.0,0.023045037,16061
350,36.0,0.023513025,16521
360,37.0,0.023981975,16985
370,35.0,0.024484353,17446
380,36.0,0.024960375,17922
390,43.0,0.025429729,18368
400,45.0,0.025899722,18825
410,44.0,0.026340701,19283
420,45.0,0.026796236,19743
430,46.0,0.027249802,20199
440,45.0,0.027749204,20654
450,45.0,0.028208079,21105
460,45.0,0.028671509,21565
470,45.0,0.029122743,22020
480,45.0,0.029564673,22486
490,45.0,0.030027321,22949
500,45.0,0.030470785,23389
510,48.0,0.031014558,23836
520,48.0,0.031543619,24294
530,45.0,0.031996335,24731
540,48.0,0.032455233,25198
550,45.0,0.032904671,25646
560,45.0,0.033369985,26104
570,46.0,0.03383968,26566
580,45.0,0.034294768,27022
590,45.0,0.034796731,27483
600,45.0,0.035277814,27948
610,46.0,0.035791895,28399
620,46.0,0.036331,28845
630,46.0,0.037392887,29297
640,45.0,0.038305566,29750
650,45.0,0.039194132,30207
660,45.0,0.040071736,30667
670,45.0,0.040942048,31123
680,43.0,0.041975583,31589
690,44.0,0.042898474,32042
700,46.0,0.043791182,32515
710,46.0,0.04482155,32965
720,44.0,0.045545984,33417
730,45.0,0.046015833,33891
740,45.0,0.046887112,34341
750,46.0,0.048103331,34788
760,46.0,0.048622343,35259
770,51.0,0.049954239,35716
780,51.0,0.050392382,36164
790,53.0,0.050835294,36623
800,52.0,0.051300348,37079
810,52.0,0.051754713,37532
820,57.0,0.052215393,37994
830,53.0,0.052709885,38446
840,53.0,0.05320713,38902
850,56.0,0.053670247,39350
860,54.0,0.05418692,39792
870,56.0,0.054704787,40233
880,60.0,0.055198597,40691
890,60.0,0.055665167,41146
900,59.0,0.056126907,41588
910,61.0,0.056599734,42066
920,60.0,0.057069943,42539
930,59.0,0.057557194,42981
940,61.0,0.058066342,43435
950,61.0,0.058516534,43895
960,62.0,0.05904952,44352
970,63.0,0.05949685,44805
980,63.0,0.059988881,45262
990,61.0,0.060447547,45713
1000,62.0,0.060876391,46161
1010,62.0,0.061356383,46612
1020,62.0,0.061803966,47070
1030,62.0,0.062315971,47525
1040,62.0,0.062781373,47992
1050,64.0,0.063301737,48444
1060,64.0,0.063846059,48895
1070,64.0,0.064898662,49358
1080,64.0,0.06577272,49817
1090,65.0,0.06669026,50275
1100,67.0,0.068149822,50720
1110,65.0,0.069452722,51165
1120,65.0,0.070556492,51621
1130,66.0,0.071437547,52082
1140,66.0,0.072125409,52528
1150,66.0,0.072809659,52987
1160,66.0,0.073545165,53443
1170,66.0,0.074137724,53908
1180,65.0,0.074869114,54369
1190,65.0,0.075843321,54829
1200,65.0,0.076347658,55278
1210,65.0,0.076828574,55734
1220,66.0,0.086048123,56190
1230,66.0,0.086762879,56646
1240,65.0,0.087207044,57089
1250,67.0,0.087757043,57543
1260,67.0,0.088275391,58001
1270,67.0,0.088733456,58447
1280,66.0,0.089177001,58897
1290,65.0,0.089612608,59363
1300,65.0,0.090135362,59821
1310,64.0,0.090605319,60281
1320,64.0,0.091103538,60730
1330,63.0,0.091599723,61186
1340,64.0,0.092090243,61635
1350,65.0,0.092615152,62091
1360,65.0,0.093066227,62549
1370,68.0,0.093534655,62997
1380,66.0,0.094042337,63451
1390,65.0,0.094534956,63901
1400,64.0,0.095032991,64353
1410,62.0,0.095558406,64807
1420,62.0,0.096054974,65262
1430,63.0,0.096534011,65723
1440,64.0,0.097740498,66196
1450,70.0,0.098832983,66653
1460,65.0,0.099995162,67114
1470,67.0,0.100534631,67570
1480,64.0,0.100981281,68020
1490,65.0,0.101459068,68467
1500,66.0,0.101933998,68925
1510,66.0,0.102396567,69382
1520,66.0,0.102875495,69841
1530,66.0,0.103353216,70298
1540,66.0,0.103866608,70757
1550,65.0,0.104391942,71215
1560,65.0,0.105100176,71668
1570,66.0,0.106101692,72122
