iterations,fitness,time,fevals
0,27.0,0.000832742,675
10,30.0,0.001519547,1256
20,31.0,0.002157379,1823
30,32.0,0.003142441,2385
40,33.0,0.004321286,2968
50,35.0,0.005489358,3556
60,34.0,0.006618764,4137
70,34.0,0.007750958,4710
80,34.0,0.008805722,5288
90,36.0,0.009836606,5857
100,36.0,0.012971896,6434
110,34.0,0.013532142,7009
120,35.0,0.018139078,7572
130,34.0,0.018697396,8154
140,36.0,0.019256423,8734
150,37.0,0.019798603,9316
160,37.0,0.020344554,9903
170,38.0,0.02120683,10478
180,38.0,0.022322829,11062
190,38.0,0.023325992,11645
200,39.0,0.02438678,12225
210,40.0,0.025388597,12801
220,38.0,0.026453296,13373
230,38.0,0.027674455,13946
240,38.0,0.028819685,14513
250,39.0,0.029923044,15088
260,39.0,0.03101363,15657
270,39.0,0.031586253,16229
280,40.0,0.032161921,16804
290,40.0,0.032729694,17384
300,41.0,0.033384433,17965
310,41.0,0.033943665,18546
320,41.0,0.034509726,19113
330,42.0,0.035085479,19690
340,42.0,0.035644659,20249
350,42.0,0.036206893,20822
360,40.0,0.036777596,21398
370,41.0,0.037375043,21969
380,42.0,0.037943477,22542
390,42.0,0.038512487,23112
400,42.0,0.039074396,23693
410,42.0,0.039694515,24260
420,45.0,0.040324156,24825
430,42.0,0.040899587,25398
440,42.0,0.041515688,25976
450,42.0,0.042966444,26560
460,42.0,0.048996369,27149
470,42.0,0.050149894,27743
480,41.0,0.051299051,28331
490,42.0,0.05263663,28905
500,41.0,0.053758253,29482
510,41.0,0.054606198,30047
520,43.0,0.055153554,30611
530,42.0,0.055705589,31178
540,43.0,0.056309918,31738
550,43.0,0.056896184,32310
560,45.0,0.057825935,32883
570,44.0,0.058885543,33450
580,43.0,0.060061127,34031
590,43.0,0.061180664,34612
600,45.0,0.062261789,35188
610,47.0,0.063280866,35763
620,48.0,0.069742971,36344
630,46.0,0.070901794,36908
640,47.0,0.071448578,37496
650,46.0,0.071995383,38070
660,47.0,0.072542316,38647
670,47.0,0.073100825,39211
680,48.0,0.073679342,39779
690,47.0,0.074226982,40368
700,48.0,0.074777428,40953
710,48.0,0.075326669,41517
720,49.0,0.075882482,42100
730,48.0,0.076419504,42672
740,49.0,0.076985297,43247
750,49.0,0.077531101,43820
760,48.0,0.078069794,44410
770,48.0,0.078598577,45000
780,49.0,0.079131161,45580
790,50.0,0.079665998,46157
800,50.0,0.080231338,46729
810,51.0,0.080844501,47302
820,52.0,0.081474084,47886
830,53.0,0.082032689,48456
840,51.0,0.082584321,49032
850,53.0,0.083191337,49604
860,53.0,0.083754327,50179
870,53.0,0.084321257,50780
880,53.0,0.085561816,51357
890,54.0,0.087138241,51940
900,54.0,0.08820158,52522
910,56.0,0.0892058,53103
920,56.0,0.09516571,53668
930,57.0,0.096120144,54251
940,56.0,0.097483055,54822
950,57.0,0.098820687,55384
960,61.0,0.100198242,55952
970,56.0,0.101566784,56527
980,56.0,0.105499919,57091
990,55.0,0.106240376,57667
1000,56.0,0.106885274,58236
1010,60.0,0.107544868,58833
1020,55.0,0.108187277,59400
1030,56.0,0.108827285,59966
1040,57.0,0.10947883,60544
1050,57.0,0.110263312,61125
1060,57.0,0.110873169,61702
1070,55.0,0.111663299,62275
1080,55.0,0.112201918,62831
1090,54.0,0.112717986,63390
1100,55.0,0.118185488,63974
1110,56.0,0.118772814,64540
1120,55.0,0.119436219,65114
1130,55.0,0.119992173,65688
1140,56.0,0.120571573,66282
1150,54.0,0.121140217,66859
1160,55.0,0.121738325,67442
1170,56.0,0.122432509,68013
1180,56.0,0.123840737,68571
1190,56.0,0.124994255,69139
1200,55.0,0.126258788,69713
1210,55.0,0.127346421,70281
1220,58.0,0.128408033,70851
1230,56.0,0.129587047,71402
1240,57.0,0.13027162,71971
1250,57.0,0.130985577,72533
1260,56.0,0.131604782,73117
1270,56.0,0.132399219,73693
1280,56.0,0.133073496,74274
1290,57.0,0.133708964,74863
1300,57.0,0.134349235,75440
1310,57.0,0.134887276,76008
1320,57.0,0.135401747,76583
1330,56.0,0.135927143,77161
1340,58.0,0.136466788,77736
1350,57.0,0.136990227,78285
1360,57.0,0.142073845,78850
1370,57.0,0.142613229,79415
1380,57.0,0.143144444,80012
1390,58.0,0.143681026,80609
1400,57.0,0.144212321,81177
1410,57.0,0.144785915,81759
1420,58.0,0.145368026,82326
1430,58.0,0.145877081,82909
1440,59.0,0.146399024,83470
1450,59.0,0.146922022,84051
1460,58.0,0.147440033,84630
1470,56.0,0.147942118,85196
1480,56.0,0.148572639,85777
1490,56.0,0.149175199,86353
1500,56.0,0.150302077,86935
1510,55.0,0.151322363,87527
1520,56.0,0.152321269,88104
1530,56.0,0.153342328,88682
1540,55.0,0.154385181,89263
1550,56.0,0.155492897,89847
1560,58.0,0.156509614,90418
1570,57.0,0.157362429,90996
1580,58.0,0.157930395,91570
1590,57.0,0.158494608,92146
1600,59.0,0.15902085,92722
1610,59.0,0.159559197,93294
1620,59.0,0.160054534,93867
1630,59.0,0.160592448,94458
1640,60.0,0.161139819,95047
1650,60.0,0.161662315,95612
1660,60.0,0.16215157,96181
1670,60.0,0.162692655,96755
1680,57.0,0.163208608,97320
1690,58.0,0.163999322,97901
1700,59.0,0.165444903,98462
1710,58.0,0.166287195,99028
1720,58.0,0.167004899,99585
1730,59.0,0.167545316,100165
1740,59.0,0.168051963,100727
1750,60.0,0.168545331,101288
1760,59.0,0.169056766,101872
1770,59.0,0.169574815,102434
1780,60.0,0.170111128,103018
1790,58.0,0.170644537,103593
1800,59.0,0.171190836,104170
1810,59.0,0.171722354,104739
1820,60.0,0.172272391,105328
1830,58.0,0.172780001,105897
1840,61.0,0.173315336,106474
1850,61.0,0.173835687,107046
1860,61.0,0.1778893,107625
1870,61.0,0.179080786,108200
1880,60.0,0.180141538,108778
1890,60.0,0.181143341,109347
1900,60.0,0.182182141,109927
1910,61.0,0.183250028,110512
1920,59.0,0.184283434,111083
1930,62.0,0.184964623,111651
1940,62.0,0.185531104,112226
1950,62.0,0.186179127,112798
1960,64.0,0.186707611,113368
1970,64.0,0.188073364,113949
1980,65.0,0.189665957,114533
1990,65.0,0.190213053,115119
2000,65.0,0.190753521,115699
2010,66.0,0.191270707,116268
2020,63.0,0.191790777,116846
2030,62.0,0.192324544,117431
2040,61.0,0.192847349,118007
2050,62.0,0.193374959,118586
2060,62.0,0.193905168,119149
2070,62.0,0.194431035,119729
2080,63.0,0.194964788,120299
2090,63.0,0.195497217,120875
2100,64.0,0.196004829,121438
2110,64.0,0.196634049,122003
2120,63.0,0.197235516,122577
2130,64.0,0.197735632,123158
2140,64.0,0.198265941,123742
2150,63.0,0.19878854,124334
2160,64.0,0.199311295,124912
2170,64.0,0.199882082,125504
2180,64.0,0.200379072,126081
2190,64.0,0.201391774,126662
2200,65.0,0.202318659,127252
2210,64.0,0.203302438,127825
2220,66.0,0.204185979,128416
2230,66.0,0.205140049,129000
2240,66.0,0.205697483,129575
2250,66.0,0.207022839,130160
2260,65.0,0.207866247,130731
2270,65.0,0.208898491,131317
2280,64.0,0.209616286,131891
2290,65.0,0.210512784,132455
2300,67.0,0.211006922,133028
2310,66.0,0.21150739,133604
2320,67.0,0.212002588,134189
2330,67.0,0.212502572,134765
2340,68.0,0.213064629,135342
2350,67.0,0.213570628,135909
2360,67.0,0.214091136,136487
2370,68.0,0.214599234,137063
2380,68.0,0.215108472,137634
2390,67.0,0.215621615,138217
2400,68.0,0.21613228,138789
2410,67.0,0.216641124,139346
2420,68.0,0.217155166,139916
2430,68.0,0.217666732,140478
2440,68.0,0.218178443,141069
2450,68.0,0.218666108,141629
2460,68.0,0.219208545,142203
2470,68.0,0.2197934,142769
2480,68.0,0.220288808,143347
2490,68.0,0.220776069,143923
2500,67.0,0.221284692,144508
2510,67.0,0.221783523,145088
2520,68.0,0.222289412,145666
2530,67.0,0.222844243,146239
2540,67.0,0.223372603,146822
2550,67.0,0.224023678,147415
2560,67.0,0.224636554,148005
2570,68.0,0.225457082,148574
2580,67.0,0.226210088,149151
2590,67.0,0.226989821,149738
2600,67.0,0.227815971,150303
2610,67.0,0.228749448,150879
2620,67.0,0.229586912,151458
2630,67.0,0.230573843,152035
2640,66.0,0.231898203,152597
2650,67.0,0.233160588,153178
2660,67.0,0.234024206,153748
2670,67.0,0.235248242,154325
2680,67.0,0.235732214,154895
2690,67.0,0.236249188,155478
2700,67.0,0.236757961,156053
2710,67.0,0.237268795,156643
2720,66.0,0.237801771,157213
2730,68.0,0.238315145,157797
2740,66.0,0.238807171,158382
2750,66.0,0.240872301,158945
2760,64.0,0.24139128,159522
2770,63.0,0.241901321,160109
2780,59.0,0.242424086,160685
2790,58.0,0.242946429,161240
2800,60.0,0.243504594,161814
2810,61.0,0.244265219,162387
2820,61.0,0.245241625,162962
2830,62.0,0.245938399,163535
2840,64.0,0.246435955,164115
2850,64.0,0.246925438,164689
2860,64.0,0.247431453,165253
2870,65.0,0.247976426,165810
2880,65.0,0.248572351,166403
2890,64.0,0.249656183,166974
2900,67.0,0.250704077,167554
2910,66.0,0.251675896,168139
2920,66.0,0.252646182,168717
2930,67.0,0.253687723,169297
2940,66.0,0.25471032,169901
2950,67.0,0.255698386,170480
2960,65.0,0.256717925,171060
2970,65.0,0.257798187,171638
2980,65.0,0.259343051,172212
2990,65.0,0.26003269,172810
3000,65.0,0.260740606,173376
3010,65.0,0.26156617,173947
3020,65.0,0.262074743,174510
3030,67.0,0.262595103,175083
3040,65.0,0.2631253,175662
3050,66.0,0.263695798,176241
3060,66.0,0.264247259,176813
3070,67.0,0.265381588,177395
3080,67.0,0.266470791,177969
3090,66.0,0.267535897,178560
3100,66.0,0.268560439,179122
3110,66.0,0.26956564,179709
3120,66.0,0.270547699,180280
3130,67.0,0.271537798,180855
3140,66.0,0.272692758,181437
3150,69.0,0.273315463,181997
3160,68.0,0.273812665,182560
3170,70.0,0.274309858,183127
3180,70.0,0.27481515,183721
3190,69.0,0.275333852,184296
3200,68.0,0.27587345,184871
3210,75.0,0.276367047,185448
3220,75.0,0.276878894,186027
3230,76.0,0.277398453,186601
3240,76.0,0.277945446,187162
3250,77.0,0.278455629,187753
3260,78.0,0.278954082,188336
3270,77.0,0.279489237,188920
3280,82.0,0.27999391,189485
3290,82.0,0.280563054,190052
3300,82.0,0.282057356,190629
3310,79.0,0.282615687,191212
