iterations,fitness,time,fevals
0,14.0,3.0647e-05,11
10,16.0,4.8563e-05,21
20,14.0,6.90480000001e-05,31
30,14.0,8.6597e-05,41
40,13.0,0.000105356,51
50,15.0,0.000122277,61
60,16.0,0.000135427,71
70,12.0,0.000152528,81
80,12.0,0.0001676,91
90,14.0,0.000185356,101
100,13.0,0.000201054,111
110,12.0,0.000219035,121
120,13.0,0.000235281,131
130,12.0,0.000255091,141
140,12.0,0.000271659,151
150,12.0,0.000293603,161
160,11.0,0.000314341,171
170,13.0,0.000332709,181
180,20.0,0.000353207,191
190,17.0,0.000367422,201
200,14.0,0.000386684,211
210,15.0,0.000403670999999,221
220,16.0,0.000426431999999,231
230,13.0,0.000444453999999,241
240,13.0,0.000463818999999,251
250,13.0,0.000478987999999,261
260,13.0,0.000498008999999,271
270,12.0,0.000533559999999,281
280,13.0,0.000550050999999,291
290,14.0,0.000566989999999,301
300,15.0,0.000585536999999,311
310,17.0,0.000601313999999,321
320,15.0,0.000616480999999,331
330,15.0,0.000632784999999,341
340,15.0,0.000648529999999,351
350,19.0,0.000674141999999,361
360,16.0,0.000690634999999,371
370,14.0,0.000707025999999,381
380,14.0,0.000725425999999,391
390,14.0,0.000741293999999,401
400,15.0,0.000758183999999,411
410,14.0,0.000774292999999,421
420,15.0,0.000795304999999,431
430,16.0,0.000808733999999,441
440,15.0,0.000826131999999,451
450,15.0,0.000844149999999,461
460,20.0,0.000858608999999,471
470,20.0,0.000876713999999,481
480,21.0,0.000889620999999,491
490,21.0,0.000906853999999,501
500,21.0,0.000922227999999,511
510,22.0,0.000937594999999,521
520,22.0,0.000953706999999,531
530,22.0,0.000969736999999,541
540,22.0,0.000988059999999,551
550,22.0,0.001006212,561
560,22.0,0.001025118,571
570,22.0,0.001037469,581
580,22.0,0.001048365,591
590,22.0,0.001059538,601
600,23.0,0.001071054,611
610,23.0,0.001082121,621
620,23.0,0.001092452,631
630,24.0,0.001103565,641
640,24.0,0.00111343,651
650,24.0,0.001127522,661
660,24.0,0.001138338,671
670,24.0,0.001150344,681
680,24.0,0.001161843,691
690,24.0,0.001173104,701
700,24.0,0.001185087,711
710,24.0,0.001197257,721
720,24.0,0.001211173,731
730,24.0,0.001222892,741
740,26.0,0.00123434,751
750,26.0,0.001245285,761
760,26.0,0.001255524,771
770,26.0,0.001267132,781
780,26.0,0.001278174,791
790,26.0,0.001307908,801
800,26.0,0.001320412,811
810,26.0,0.00133215,821
820,27.0,0.001344029,831
830,28.0,0.001354891,841
840,28.0,0.001370003,851
850,28.0,0.001380397,861
860,28.0,0.001390343,871
870,28.0,0.001402063,881
880,28.0,0.001413113,891
890,29.0,0.001423207,901
900,29.0,0.001433592,911
910,29.0,0.001444671,921
920,32.0,0.001454404,931
930,33.0,0.001466189,941
940,33.0,0.00147782,951
950,33.0,0.001488676,961
960,33.0,0.001508593,971
970,33.0,0.001518273,981
980,33.0,0.001527754,991
990,33.0,0.001537356,1001
1000,33.0,0.001547263,1011
1010,33.0,0.001558052,1021
1020,33.0,0.001568381,1031
1030,33.0,0.001578091,1041
1040,33.0,0.001590295,1051
1050,33.0,0.001600061,1061
1060,33.0,0.001610155,1071
1070,34.0,0.001620633,1081
