iterations,fitness,time,fevals
0,25.0,0.000507929,286
10,25.0,0.000890919000001,466
20,25.0,0.001242566,647
30,26.0,0.001585104,833
40,26.0,0.001923154,1015
50,26.0,0.002270243,1202
60,26.0,0.002634383,1385
70,27.0,0.003000845,1568
80,26.0,0.003356457,1761
90,27.0,0.006105814,1951
100,27.0,0.006984672,2134
110,27.0,0.007744058,2315
120,27.0,0.008366666,2505
130,27.0,0.008761424,2692
140,27.0,0.009098304,2882
150,26.0,0.009483139,3072
160,27.0,0.0098512,3256
170,27.0,0.010196798,3445
180,28.0,0.010543406,3633
190,28.0,0.010891344,3817
200,28.0,0.011235342,3999
210,29.0,0.01158589,4187
220,30.0,0.011935405,4373
230,30.0,0.012293277,4554
240,30.0,0.01267704,4734
250,30.0,0.013074536,4922
260,31.0,0.013460469,5110
270,32.0,0.014146962,5301
280,32.0,0.014894166,5486
290,32.0,0.015614351,5661
300,33.0,0.016336103,5842
310,33.0,0.017063068,6026
320,33.0,0.017801052,6211
330,33.0,0.018540292,6399
340,32.0,0.019253388,6590
350,32.0,0.019994303,6777
360,32.0,0.020717964,6963
370,33.0,0.021465456,7150
380,33.0,0.022198362,7337
390,33.0,0.023049026,7522
400,33.0,0.023505414,7704
410,33.0,0.023868016,7889
420,33.0,0.024205646,8075
430,34.0,0.024530927,8253
440,34.0,0.024863775,8430
450,35.0,0.025208837,8619
460,34.0,0.025552868,8811
470,35.0,0.025897822,8993
480,34.0,0.026248071,9181
490,35.0,0.026614905,9366
500,35.0,0.026956569,9553
510,34.0,0.027302127,9739
520,34.0,0.027665999,9927
530,34.0,0.028050362,10119
540,34.0,0.028395955,10303
550,34.0,0.028769766,10490
560,34.0,0.029164978,10676
570,35.0,0.029516771,10858
580,36.0,0.029847448,11048
590,34.0,0.030576977,11233
600,34.0,0.031373911,11420
610,34.0,0.03223234,11602
620,34.0,0.032614784,11785
630,34.0,0.033497985,11970
640,34.0,0.033847129,12160
650,34.0,0.034190159,12347
660,34.0,0.034533925,12528
670,34.0,0.034878116,12708
680,34.0,0.035225885,12890
690,34.0,0.035573825,13073
