iterations,fitness,time,fevals
0,543.0,0.002361096,461
10,532.0,0.004305424,826
20,544.0,0.00611884,1196
30,528.0,0.00812774,1569
40,527.0,0.010155357,1932
50,531.0,0.012360163,2305
60,537.0,0.014498339,2665
70,533.0,0.016413299,3028
80,539.0,0.018564781,3389
90,541.0,0.020090587,3755
100,535.0,0.021691718,4115
110,537.0,0.02346849,4481
120,539.0,0.025273309,4852
130,539.0,0.02717002,5222
140,537.0,0.029031489,5591
150,539.0,0.030649369,5961
160,537.0,0.03210682,6331
170,547.0,0.033685995,6713
180,545.0,0.03529289,7080
190,545.0,0.036719927,7452
200,547.0,0.038138904,7821
210,545.0,0.039601629,8188
220,547.0,0.041232023,8563
230,545.0,0.042841078,8924
240,547.0,0.044806716,9291
250,543.0,0.046711305,9662
260,545.0,0.048178803,10023
270,545.0,0.051195711,10387
280,547.0,0.053183729,10757
290,545.0,0.05501813,11129
300,547.0,0.056966815,11505
310,545.0,0.05884981,11870
320,541.0,0.060285017,12238
330,539.0,0.061727974,12610
340,541.0,0.063232783,12976
350,545.0,0.064775747,13342
360,543.0,0.066208295,13715
370,543.0,0.067719877,14082
380,543.0,0.069456918,14443
390,543.0,0.071452104,14808
400,547.0,0.073360107,15178
410,541.0,0.074823399,15548
420,539.0,0.076244595,15914
430,543.0,0.077683901,16290
440,545.0,0.079105958,16663
450,547.0,0.080609881,17034
460,545.0,0.082335771,17398
470,545.0,0.084122278,17770
480,547.0,0.086090065,18133
490,553.0,0.08801466,18503
500,549.0,0.089662074,18870
510,549.0,0.091117532,19235
520,551.0,0.092600054,19601
530,551.0,0.09414156,19974
540,551.0,0.095728916,20344
550,551.0,0.099256048,20716
560,555.0,0.101116935,21085
570,553.0,0.102663273,21460
580,553.0,0.104222144,21832
590,553.0,0.105692295,22199
600,553.0,0.107164599,22564
610,553.0,0.108667119,22925
620,553.0,0.11024327,23294
630,553.0,0.111812134,23661
640,557.0,0.113678243,24027
650,557.0,0.115656343,24396
660,555.0,0.117544382,24763
670,557.0,0.119254759,25132
680,555.0,0.120680813,25491
690,553.0,0.12225907,25857
700,551.0,0.124004066,26218
710,553.0,0.126002747,26578
720,555.0,0.127895846,26956
730,555.0,0.129330892,27316
740,555.0,0.130752333,27686
