iterations,fitness,time,fevals
0,549.0,0.004152808,782
10,534.0,0.007484581,1472
20,533.0,0.016519923,2179
30,534.0,0.022246313,2875
40,532.0,0.025569576,3568
50,543.0,0.02823682,4267
60,545.0,0.030691725,4958
70,542.0,0.033011287,5655
80,546.0,0.035454402,6341
90,544.0,0.037944747,7038
100,552.0,0.041563107,7743
110,551.0,0.046409896,8438
120,549.0,0.050958918,9137
130,545.0,0.053407389,9827
140,545.0,0.055811484,10515
150,545.0,0.058282012,11234
160,551.0,0.062428227,11946
170,549.0,0.065064932,12646
180,553.0,0.068399375,13344
190,555.0,0.070961267,14047
200,551.0,0.073247545,14741
210,547.0,0.075339646,15441
220,553.0,0.077401586,16157
230,547.0,0.079483402,16867
240,547.0,0.081523245,17541
250,543.0,0.083799036,18242
260,545.0,0.086107323,18955
270,541.0,0.08987967,19646
280,549.0,0.092460856,20327
290,545.0,0.094803073,21009
300,549.0,0.097800101,21693
310,557.0,0.102096586,22395
320,549.0,0.105433421,23091
330,553.0,0.107536594,23796
340,551.0,0.109802839,24503
350,557.0,0.112139217,25201
360,549.0,0.114363203,25876
370,547.0,0.116541421,26577
380,549.0,0.118678479,27284
390,547.0,0.120822966,27995
400,545.0,0.123203548,28687
410,551.0,0.125936007,29401
420,553.0,0.128233792,30104
430,553.0,0.130538936,30794
440,555.0,0.133243218,31495
450,557.0,0.135867632,32194
460,559.0,0.138567368,32899
470,563.0,0.140641222,33585
480,563.0,0.142925762,34279
490,569.0,0.145168797,34976
500,569.0,0.147436225,35673
510,567.0,0.149715774,36366
520,567.0,0.152295659,37053
530,565.0,0.154995615,37762
540,571.0,0.15733115,38440
550,567.0,0.15977496,39144
560,563.0,0.162109297,39847
570,563.0,0.164502829,40555
580,563.0,0.167675808,41263
590,563.0,0.172890259,41961
600,561.0,0.175206474,42663
610,563.0,0.177464508,43366
620,565.0,0.180022434,44056
630,567.0,0.182531213,44744
640,568.0,0.184985676,45440
650,567.0,0.187314941,46153
660,569.0,0.189700235,46846
670,573.0,0.192002672,47544
680,571.0,0.194564969,48240
690,571.0,0.1977477,48923
700,573.0,0.200460505,49619
710,572.0,0.202865516,50323
720,563.0,0.205135994,51031
730,565.0,0.207275131,51730
740,571.0,0.209686058,52422
750,569.0,0.212353006,53113
760,561.0,0.214796926,53811
770,561.0,0.217192761,54510
780,559.0,0.219525072,55193
790,561.0,0.221740446,55893
800,561.0,0.224004986,56593
810,561.0,0.227638668,57300
820,557.0,0.230923086,58003
830,559.0,0.233291749,58698
840,559.0,0.2354888,59398
850,561.0,0.238455045,60102
860,559.0,0.241147647,60787
870,561.0,0.24352985,61481
880,555.0,0.248505347,62171
890,557.0,0.251995474,62866
900,557.0,0.254654298,63566
910,559.0,0.25796994,64252
920,563.0,0.260503156,64956
930,559.0,0.262956398,65636
940,559.0,0.265912642,66325
950,561.0,0.268394114,67040
960,565.0,0.270835668,67746
970,559.0,0.273089398,68447
980,571.0,0.275432302,69117
990,557.0,0.277793445,69807
1000,561.0,0.279975976,70510
