iterations,fitness,time,fevals
0,495.0,4.1216e-05,11
10,497.0,6.7364e-05,21
20,497.0,9.38479999999e-05,31
30,497.0,0.000117865,41
40,499.0,0.000143466,51
50,501.0,0.000166644,61
60,501.0,0.000191049,71
70,503.0,0.000214542,81
80,505.0,0.00023869,91
90,509.0,0.000262236,101
100,517.0,0.000285612,111
110,517.0,0.000308503,121
120,517.0,0.000332175,131
130,519.0,0.000359014,141
140,521.0,0.000382616,151
150,523.0,0.000404867,161
160,525.0,0.000428824,171
170,527.0,0.000451673,181
180,529.0,0.000482411,191
190,533.0,0.000506283,201
200,533.0,0.000538648,211
210,537.0,0.00056689,221
220,539.0,0.000592413,231
230,541.0,0.000628321,241
240,541.0,0.000655441,251
250,543.0,0.000681879,261
260,543.0,0.000710318,271
270,547.0,0.000736509,281
280,552.0,0.000763818,291
290,552.0,0.000790525,301
300,556.0,0.000821588,311
310,558.0,0.000848238,321
320,558.0,0.000870856,331
330,558.0,0.000894016,341
340,562.0,0.000919843,351
350,562.0,0.000994816,361
360,564.0,0.001046177,371
370,564.0,0.00107359,381
380,568.0,0.001099376,391
390,568.0,0.001151123,401
400,570.0,0.001172881,411
410,572.0,0.001194021,421
420,574.0,0.001215777,431
430,574.0,0.001238151,441
440,580.0,0.001262216,451
450,580.0,0.001285962,461
460,580.0,0.001310163,471
470,582.0,0.001334062,481
480,584.0,0.001358057,491
490,586.0,0.001380168,501
500,590.0,0.001403623,511
510,592.0,0.001426478,521
520,592.0,0.001449325,531
530,594.0,0.001472527,541
540,596.0,0.00149478,551
550,596.0,0.00152033,561
560,596.0,0.001542715,571
570,600.0,0.001566342,581
580,602.0,0.00158917,591
590,602.0,0.001614631,601
600,604.0,0.001646729,611
610,604.0,0.001670408,621
620,608.0,0.001694858,631
630,614.0,0.001718202,641
640,614.0,0.001740758,651
650,614.0,0.001765348,661
660,616.0,0.001789628,671
670,618.0,0.001832427,681
680,618.0,0.001887755,691
690,620.0,0.001947831,701
700,620.0,0.002000505,711
710,624.0,0.002051241,721
720,624.0,0.002099031,731
730,626.0,0.002141039,741
740,628.0,0.00218407,751
750,630.0,0.002235558,761
