iterations,fitness,time,fevals
0,554.0,12.296630585,1000
10,594.0,23.794720127,2100
20,623.0,35.859571041,3200
30,667.0,46.293858358,4300
40,698.0,56.808762527,5400
50,716.0,66.765909045,6500
60,728.0,76.249503167,7600
70,754.0,86.948782569,8700
80,754.0,95.617664267,9800
90,754.0,104.956818419,10900
100,756.0,115.323375146,12000
110,756.0,123.829595071,13100
120,755.0,132.760942394,14200
130,758.0,141.662303373,15300
140,756.0,150.483105946,16400
150,756.0,159.826636867,17500
160,760.0,169.17691288,18600
170,756.0,179.680348957,19700
180,756.0,188.282925007,20800
190,756.0,197.613131713,21900
200,760.0,206.70440406,23000
210,758.0,216.279469455,24100
220,756.0,225.074084592,25200
230,758.0,234.72418136,26300
240,760.0,243.141167159,27400
250,758.0,251.614369043,28500
260,758.0,261.005467262,29600
270,760.0,269.706881251,30700
280,756.0,278.855667337,31800
290,760.0,287.691151606,32900
300,764.0,296.829617958,34000
310,766.0,305.687167974,35100
320,766.0,314.45125373,36200
330,772.0,324.408477423,37300
340,772.0,333.558392388,38400
350,774.0,342.780082204,39500
360,776.0,352.702627099,40600
370,772.0,362.0458011,41700
380,774.0,371.308768415,42800
390,772.0,381.315299132,43900
400,774.0,390.485795671,45000
410,774.0,399.974960208,46100
420,774.0,409.302816273,47200
430,774.0,419.027524629,48300
440,772.0,428.537497413,49400
450,776.0,437.677313816,50500
460,774.0,446.881832657,51600
470,776.0,455.832568298,52700
480,774.0,465.744764127,53800
490,774.0,475.620333685,54900
500,772.0,484.849870645,56000
510,772.0,494.206427777,57100
520,772.0,503.908332223,58200
530,772.0,513.544879767,59300
540,776.0,522.877895932,60400
550,772.0,532.471519145,61500
560,776.0,541.50006152,62600
570,778.0,550.962618096,63700
580,776.0,559.744468739,64800
590,774.0,569.706800767,65900
600,774.0,578.663962158,67000
610,778.0,587.007695704,68100
620,774.0,595.470540487,69200
630,776.0,604.0147688,70300
640,774.0,612.648286368,71400
650,772.0,622.290763263,72500
660,776.0,630.88449399,73600
670,774.0,640.074734171,74700
680,774.0,648.82829213,75800
690,778.0,658.398451544,76900
700,780.0,667.936741218,78000
710,776.0,676.942611305,79100
720,778.0,685.838080535,80200
730,780.0,694.974343398,81300
740,780.0,704.845533357,82400
750,780.0,714.818706117,83500
760,778.0,723.608731691,84600
770,782.0,732.181298657,85700
780,780.0,740.750196664,86800
790,780.0,749.451825604,87900
800,782.0,757.979863552,89000
810,780.0,766.548501097,90100
820,782.0,774.953719927,91200
