iterations,fitness,time,fevals
0,531.0,0.004517782,675
10,546.0,0.007394874,1267
20,553.0,0.009449737,1854
30,559.0,0.011498323,2429
40,562.0,0.013449244,3000
50,567.0,0.015932208,3584
60,565.0,0.018259826,4159
70,561.0,0.020081756,4732
80,565.0,0.022058456,5309
90,577.0,0.023878441,5879
100,573.0,0.025910113,6449
110,569.0,0.03127439,7023
120,565.0,0.033168754,7593
130,567.0,0.034961394,8173
140,567.0,0.036830008,8750
150,563.0,0.038592149,9313
160,567.0,0.040322906,9887
170,573.0,0.042227452,10464
180,567.0,0.045044635,11032
190,569.0,0.046818729,11603
200,569.0,0.048535571,12170
210,565.0,0.050274173,12738
220,565.0,0.05193743,13321
230,573.0,0.053588465,13890
240,565.0,0.055362407,14465
250,561.0,0.057467787,15062
260,569.0,0.059524059,15628
270,563.0,0.06175039,16210
280,557.0,0.064050703,16769
290,561.0,0.065796657,17360
300,563.0,0.067579939,17936
310,563.0,0.069495087,18510
320,561.0,0.071493419,19085
330,561.0,0.07378027,19641
340,561.0,0.075655712,20212
350,565.0,0.077389611,20793
360,557.0,0.079199295,21389
370,557.0,0.080930792,21953
380,553.0,0.08282174,22531
390,551.0,0.084482277,23122
400,553.0,0.08618378,23689
410,555.0,0.095266232,24273
420,561.0,0.097034004,24838
430,555.0,0.098961969,25420
440,553.0,0.10102847,26011
450,553.0,0.103561913,26596
460,561.0,0.10534777,27165
470,559.0,0.107054289,27736
480,557.0,0.108777782,28320
490,553.0,0.110467614,28902
500,555.0,0.112147636,29486
510,553.0,0.113907828,30048
520,553.0,0.115575957,30624
530,553.0,0.117433601,31209
540,561.0,0.1195549,31777
550,553.0,0.121770745,32336
560,555.0,0.123941986,32914
570,559.0,0.125780095,33493
580,557.0,0.12779488,34071
590,567.0,0.129878302,34638
600,565.0,0.132074085,35219
610,571.0,0.133838369,35790
620,575.0,0.135596241,36354
630,573.0,0.137250379,36931
640,571.0,0.13903599,37498
650,571.0,0.140707882,38088
660,575.0,0.142366051,38685
670,577.0,0.143976582,39246
680,573.0,0.145625685,39820
690,573.0,0.147347331,40394
700,573.0,0.151360673,40973
710,569.0,0.153378454,41551
720,567.0,0.155749275,42143
730,569.0,0.15766475,42715
740,569.0,0.159938213,43304
750,567.0,0.161895485,43889
760,571.0,0.163965993,44473
770,567.0,0.16590728,45040
780,571.0,0.168009913,45610
790,573.0,0.170146136,46183
800,569.0,0.17181983,46776
810,569.0,0.173574896,47334
820,573.0,0.175388582,47895
830,571.0,0.177163207,48464
840,571.0,0.178900781,49045
850,571.0,0.180561917,49617
860,577.0,0.182282661,50191
870,569.0,0.18417294,50772
880,565.0,0.186228837,51343
890,567.0,0.188444826,51917
