iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.132304152828,0.133141915493,0.133102950977,0.461772923546,0.442639593909,0.456872037915,0.00174530300001
10,0.13705373114,0.137562615441,0.138415436429,0.448818897638,0.441624365482,0.436966824645,0.023138055
20,0.137536081624,0.138658743027,0.138920520331,0.447548895098,0.435532994924,0.444075829384,0.040398177
30,0.140379609232,0.141607626158,0.141910341999,0.454152908306,0.438578680203,0.441232227488,0.057070284
40,0.141651355522,0.14347594195,0.143337683772,0.458470916942,0.440609137056,0.447393364929,0.075349285
50,0.136876650214,0.139002406579,0.138559713979,0.47396494793,0.459898477157,0.465876777251,0.091208175
60,0.137958329433,0.140081617078,0.139582936984,0.464566929134,0.448730964467,0.461137440758,0.111119518
70,0.136612240355,0.138651293547,0.137997645521,0.462026924054,0.437563451777,0.45308056872,0.128758467
80,0.134022539488,0.136451487196,0.135816621743,0.489966979934,0.47614213198,0.481990521327,0.14701249
90,0.116359298058,0.11869772866,0.117924154717,0.542291084582,0.536040609137,0.545497630332,0.165127066
100,0.115429515058,0.117573607581,0.117232888007,0.558547117094,0.532994923858,0.545497630332,0.182309775
110,0.114111783464,0.116631109841,0.115887427758,0.577343154686,0.561421319797,0.56682464455,0.199443872
120,0.11352929498,0.115945279155,0.115621244176,0.583947167894,0.565482233503,0.570616113744,0.223062503
130,0.112161566013,0.114599765843,0.113946223342,0.596393192786,0.582741116751,0.588151658768,0.244227135
140,0.111647102629,0.114130936341,0.113255280139,0.604521209042,0.590862944162,0.587677725118,0.264258136
150,0.140298425289,0.142358819604,0.140668091466,0.508763017526,0.488324873096,0.520379146919,0.281186583
160,0.109355233724,0.111521357919,0.110650182204,0.609347218694,0.6,0.605213270142,0.29851024
170,0.104672631716,0.106086520296,0.105465604681,0.640843281687,0.639593908629,0.642180094787,0.318718646
180,0.104201717077,0.105702188687,0.105055485768,0.648209296419,0.642639593909,0.648341232227,0.3394237
190,0.0970928086058,0.0982753917043,0.0978888200008,0.657099314199,0.645685279188,0.658767772512,0.359897442
200,0.0967557564515,0.0980214419093,0.097135438986,0.665227330455,0.65076142132,0.658767772512,0.380454702
210,0.0962370425542,0.0976320421155,0.0965109961537,0.667259334519,0.656852791878,0.66018957346,0.403662302
