iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.101226290409,0.100578202294,0.101995378664,0.734315468631,0.734010152284,0.734123222749,0.0434749810001
10,0.0971008787553,0.100631693986,0.0963527714379,0.715519431039,0.696446700508,0.715639810427,0.387496167
20,0.0912818256235,0.0931603170977,0.0930078608119,0.735331470663,0.718781725888,0.723696682464,0.747355704999
30,0.0866723017549,0.0885318715396,0.0871519608991,0.736601473203,0.71269035533,0.730805687204,1.102653759
40,0.0880372374392,0.0910208530993,0.0871521946677,0.716027432055,0.697461928934,0.723222748815,1.461910765
50,0.0817947646412,0.0850129999341,0.0827604230633,0.758445516891,0.764467005076,0.75971563981,1.814012365
60,0.0803805380777,0.0832348984588,0.0819306846871,0.742951485903,0.730964467005,0.73981042654,2.170514599
70,0.0780521867618,0.0824158746171,0.0803062542694,0.751587503175,0.740101522843,0.741232227488,2.524457147
80,0.0777577409622,0.0815608516757,0.0810628823079,0.755905511811,0.745177664975,0.754976303318,2.889992949
90,0.0780021325426,0.0811693959616,0.0808875646033,0.751333502667,0.751269035533,0.747867298578,3.273303031
100,0.0822565836543,0.0842076292662,0.083444014019,0.744729489459,0.747208121827,0.738862559242,3.661919746
110,0.0825732396377,0.0856525900603,0.0849441570171,0.730505461011,0.734010152284,0.723222748815,4.025604091
120,0.0823041868383,0.0844805148226,0.084330971881,0.744475488951,0.748223350254,0.738862559242,4.394369101
130,0.0806336217297,0.0832705990679,0.0823839628998,0.740919481839,0.742131979695,0.736018957346,4.748321015
140,0.0801667286587,0.0819171972811,0.0818178895922,0.747015494031,0.751269035533,0.745023696682,5.156271466
150,0.0811337453945,0.0826315766152,0.0815883609576,0.748285496571,0.747208121827,0.749763033175,5.548395949
160,0.0816917822258,0.0832174654698,0.082067306391,0.741935483871,0.742131979695,0.747393364929,5.973742206
170,0.0806253234919,0.0838916114457,0.083197384995,0.756413512827,0.732994923858,0.758293838863,6.425130024
180,0.0808494713031,0.0825591606865,0.0820277286018,0.746507493015,0.744162436548,0.751184834123,6.785609584
190,0.0842336209871,0.0864183709779,0.0854110009311,0.743713487427,0.746192893401,0.744075829384,7.226559675
200,0.084204202813,0.0870081748968,0.0871768482193,0.743713487427,0.747208121827,0.743127962085,7.634378387
210,0.0784253666645,0.0800973268692,0.0803459925996,0.761747523495,0.744162436548,0.754976303318,8.006253482
