iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.154337357814,0.156548701476,0.156518914298,0.510287020574,0.503553299492,0.502843601896,0.07804472
10,0.114900488623,0.11210177923,0.116569502236,0.664211328423,0.67614213198,0.662559241706,0.749723830001
20,0.0959576604997,0.0959845116623,0.0958030056971,0.701549403099,0.711675126904,0.69336492891,1.436136409
30,0.0855522978946,0.0912092597814,0.0856433461685,0.756921513843,0.722842639594,0.75355450237,2.114931415
40,0.0865963010308,0.0850706084069,0.0873588294694,0.734315468631,0.734010152284,0.734123222749,2.812546934
50,0.0894398914903,0.0901792194667,0.0887642382146,0.726695453391,0.725888324873,0.732227488152,3.500861953
60,0.0909284719097,0.0909572359338,0.0917854623295,0.733299466599,0.737055837563,0.730331753555,4.177424694
70,0.0911409821655,0.0925775916111,0.0918456886945,0.716281432563,0.715736040609,0.718957345972,4.862380185
80,0.0838402178627,0.0885588989216,0.0866728568862,0.754381508763,0.730964467005,0.734597156398,5.537492907
90,0.080057854411,0.0824707266539,0.0822679555384,0.762255524511,0.759390862944,0.759241706161,6.224478954
100,0.0755929876676,0.079291962959,0.0787641200122,0.776733553467,0.761421319797,0.763507109005,6.948289279
110,0.0789836855146,0.0828946739877,0.0794414396199,0.765811531623,0.746192893401,0.762085308057,7.651058128
120,0.0831080394255,0.0863893499999,0.0830283806442,0.754127508255,0.728934010152,0.754502369668,8.338676659
130,0.07892785799,0.0831277308701,0.080320027226,0.762509525019,0.755329949239,0.758767772512,8.991549692
140,0.0783920494151,0.0820056664447,0.0800589395318,0.758699517399,0.746192893401,0.762559241706,9.661855263
150,0.0741659929798,0.0782171280281,0.0755824437978,0.778003556007,0.778680203046,0.771090047393,10.322586407
160,0.0762951305324,0.0770996918605,0.0784025229834,0.773431546863,0.770558375635,0.770616113744,11.030823992
170,0.0767878654825,0.0788974794858,0.0788675636525,0.770129540259,0.771573604061,0.76682464455,11.73339231
180,0.0776685557064,0.0795471914202,0.0805140542877,0.768351536703,0.764467005076,0.754502369668,12.42640798
190,0.0763865456955,0.0821276617547,0.0781747020731,0.773939547879,0.755329949239,0.767772511848,13.098336094
200,0.0778500005671,0.0819268461773,0.0799139409176,0.768605537211,0.762436548223,0.761137440758,13.855375245
210,0.0754975873854,0.0777500252058,0.0785456670488,0.781051562103,0.771573604061,0.75971563981,14.584200411
220,0.0758183789057,0.0786415173171,0.0782717402928,0.775717551435,0.769543147208,0.763981042654,15.393522205
230,0.07550375409,0.0779066786401,0.077963691482,0.777749555499,0.771573604061,0.764454976303,16.12138723
240,0.0757615315604,0.0779336734792,0.0774674268263,0.775209550419,0.759390862944,0.767772511848,16.796064715
250,0.0767754434981,0.0789380701409,0.0796045681217,0.773685547371,0.770558375635,0.762085308057,17.560514659
260,0.0754380052584,0.0762098887396,0.0772084029994,0.771653543307,0.772588832487,0.769668246445,18.264997751
270,0.0738409252239,0.0766642325986,0.0761061368497,0.786893573787,0.771573604061,0.782938388626,18.990390548
280,0.0738483039881,0.0746558641095,0.0759947896914,0.780035560071,0.781725888325,0.773933649289,19.743490666
290,0.0763062250143,0.0778465384621,0.0783659113144,0.779019558039,0.771573604061,0.772985781991,20.526288753
300,0.0725362085093,0.074634805946,0.0755787868447,0.788417576835,0.771573604061,0.777725118483,21.332793627
310,0.0731124855515,0.0753767842632,0.0754755402635,0.788671577343,0.771573604061,0.785308056872,22.064806205
320,0.0749478997136,0.0772879724569,0.0764875694177,0.781559563119,0.767512690355,0.781516587678,22.858728344
330,0.0865674638091,0.0906748274402,0.0898685220634,0.746761493523,0.72385786802,0.738388625592,23.569871008
340,0.0754117875449,0.0784604387297,0.0766016498847,0.772669545339,0.759390862944,0.781990521327,24.407334251
350,0.0725147902843,0.0757521090941,0.07527236267,0.793243586487,0.770558375635,0.783886255924,25.308091519
360,0.0751256133594,0.0775487373797,0.0771250418405,0.778765557531,0.769543147208,0.779620853081,26.279412192
370,0.0749705174726,0.0787692270228,0.0765589269847,0.774701549403,0.76345177665,0.772985781991,27.116017108
380,0.0738121006305,0.0763023369681,0.0760626888569,0.782321564643,0.765482233503,0.784360189573,27.866003586
390,0.0740460621962,0.0770980944798,0.076606444445,0.789941579883,0.776649746193,0.782938388626,28.674790642
400,0.0739148496773,0.0777959293898,0.0763985945087,0.787909575819,0.770558375635,0.784834123223,29.590552104
410,0.0791530630867,0.081911524023,0.0800995630734,0.761239522479,0.757360406091,0.75971563981,30.532364197
420,0.0731178343397,0.0759859077279,0.0755952835263,0.782829565659,0.769543147208,0.783412322275,31.251911916
430,0.0748438126712,0.0774206888705,0.0772074713359,0.775463550927,0.762436548223,0.771563981043,31.928779963
440,0.073441321466,0.0799792939384,0.0769151269768,0.791211582423,0.768527918782,0.775829383886,32.619854101
450,0.0733095399688,0.0774183948056,0.0752169331879,0.787147574295,0.757360406091,0.781516587678,33.308471037
460,0.07462744462,0.0777670903442,0.0770848823484,0.775717551435,0.758375634518,0.77345971564,33.972352761
470,0.0742333115145,0.0773494906835,0.0753190515785,0.782067564135,0.764467005076,0.781990521327,34.645140996
480,0.0745157571709,0.0774833716031,0.0780356567139,0.785369570739,0.772588832487,0.768246445498,35.38062965
490,0.0726928768059,0.0758914396282,0.0744651953713,0.788163576327,0.772588832487,0.785781990521,36.172049282
500,0.072231619077,0.0755341479265,0.0739983611306,0.788671577343,0.764467005076,0.785781990521,36.846603485
510,0.0831403041155,0.0845541224603,0.0851883104364,0.734315468631,0.734010152284,0.734123222749,37.675317195
520,0.0738408017882,0.0793514141287,0.0763443146786,0.786385572771,0.76345177665,0.784360189573,38.357386797
