iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.177987030026,0.179789190742,0.176029930166,0.330708661417,0.331979695431,0.34691943128,0.00218609799998
10,0.182992439281,0.184326866933,0.181584259514,0.314452628905,0.303553299492,0.321800947867,0.027102023
20,0.181001341846,0.182908557456,0.179782075811,0.313944627889,0.30152284264,0.318957345972,0.045869319
30,0.177526340165,0.180571079522,0.175719967434,0.335280670561,0.327918781726,0.343601895735,0.063147643
40,0.177380740122,0.180256850005,0.175335929671,0.348996697993,0.344162436548,0.361611374408,0.080907982
50,0.177567355611,0.179933507804,0.175304762762,0.353822707645,0.340101522843,0.364928909953,0.101717517
60,0.218798099668,0.221012607435,0.215699453244,0.304038608077,0.303553299492,0.313744075829,0.121234552
70,0.221495527799,0.223232788845,0.218071292665,0.298958597917,0.299492385787,0.308056872038,0.140047966
80,0.221561599262,0.223286024325,0.218410289581,0.292100584201,0.295431472081,0.301895734597,0.161784084
90,0.239782742286,0.240360591752,0.236911607333,0.288036576073,0.293401015228,0.295260663507,0.179695972
100,0.240977017988,0.241845654352,0.237886865234,0.289052578105,0.29847715736,0.295260663507,0.199027285
110,0.232015142725,0.233539290882,0.229208240056,0.282448564897,0.281218274112,0.288625592417,0.216398778
120,0.232494487303,0.234258490965,0.22992878733,0.292100584201,0.294416243655,0.299526066351,0.235285516
130,0.226592398528,0.228494716993,0.223720052326,0.313436626873,0.31269035533,0.327488151659,0.252961351
140,0.205678115172,0.206794987605,0.201143181021,0.325374650749,0.320812182741,0.337914691943,0.269965943
150,0.211931323298,0.211597431802,0.207458075766,0.318008636017,0.32385786802,0.329857819905,0.286803862
160,0.211611192234,0.21062565315,0.206417923534,0.318008636017,0.325888324873,0.332701421801,0.304724764
170,0.210085861929,0.209109560364,0.204216016883,0.326644653289,0.336040609137,0.349289099526,0.324567874
180,0.209780761352,0.207603467295,0.20407862179,0.334518669037,0.341116751269,0.354976303318,0.345092809
190,0.202866818414,0.200857341818,0.197744997219,0.322834645669,0.325888324873,0.33981042654,0.365567179
200,0.197088771868,0.195497873384,0.19234770125,0.339852679705,0.347208121827,0.35355450237,0.386483506
210,0.191305804374,0.190237686785,0.186368874544,0.362712725425,0.367512690355,0.395260663507,0.40450941
220,0.190028473025,0.188925992481,0.184833242867,0.373380746761,0.37461928934,0.394786729858,0.421588932
230,0.188545099505,0.188228932405,0.183306080567,0.377190754382,0.375634517766,0.397630331754,0.441797926
240,0.175958342135,0.175288810223,0.169340679409,0.443230886462,0.448730964467,0.472511848341,0.465975616
250,0.172383491349,0.171707448631,0.165501029842,0.46888493777,0.467005076142,0.493838862559,0.489765132
260,0.169804066696,0.169379671795,0.163397217784,0.48666497333,0.493401015228,0.507109004739,0.512294609
270,0.16517853621,0.164748744783,0.159283599503,0.507493014986,0.518781725888,0.524170616114,0.530083123
