iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.16660897067,0.163409516371,0.166134241813,0.339090678181,0.360406091371,0.342180094787,0.001757313
10,0.172619264865,0.168117234595,0.17103995817,0.327914655829,0.362436548223,0.347867298578,0.019102243
20,0.181379404388,0.176718619245,0.180380734424,0.319024638049,0.356345177665,0.325118483412,0.040002467
30,0.183435190237,0.178523831355,0.183005554869,0.319278638557,0.34923857868,0.332701421801,0.05856901
40,0.176832876084,0.172185567521,0.176296991863,0.314706629413,0.348223350254,0.321327014218,0.074908959
50,0.172185651508,0.168900147754,0.172117707809,0.329184658369,0.359390862944,0.331279620853,0.091070404
60,0.168767467533,0.16652585578,0.169245801793,0.334264668529,0.357360406091,0.334597156398,0.108345433
70,0.165011114704,0.163004195473,0.165488525894,0.330454660909,0.354314720812,0.332227488152,0.124561017
80,0.161617666459,0.159917466348,0.162349086015,0.342392684785,0.356345177665,0.338388625592,0.140839455
90,0.154775892141,0.153518677034,0.155409243575,0.359410718821,0.377664974619,0.354028436019,0.161052898
100,0.15211149358,0.15069136588,0.152650268224,0.37998475997,0.392893401015,0.381042654028,0.178371272
110,0.151232579812,0.150010581295,0.15230972911,0.380238760478,0.390862944162,0.373933649289,0.195477016
120,0.142505400308,0.14160630171,0.143159073039,0.415290830582,0.409137055838,0.410900473934,0.212030763
130,0.141394764455,0.140503562396,0.141910358941,0.421132842266,0.415228426396,0.427488151659,0.228798272
140,0.121795145613,0.12194599789,0.123037953693,0.535687071374,0.536040609137,0.535071090047,0.2454974
150,0.119271473976,0.119545755747,0.120270097128,0.543307086614,0.540101522843,0.545971563981,0.262536771
160,0.117394453278,0.118358298065,0.118175391982,0.55143510287,0.548223350254,0.558767772512,0.279546621
170,0.112869943736,0.114333507669,0.11390575482,0.584201168402,0.587817258883,0.590521327014,0.296242632
180,0.110509626679,0.112122004224,0.111519434392,0.610363220726,0.607106598985,0.609004739336,0.31314511
190,0.11025135832,0.111537141315,0.111199091364,0.611379222758,0.613197969543,0.618957345972,0.329904437
200,0.107962635448,0.109758641079,0.108108467844,0.624841249682,0.637563451777,0.630331753555,0.346441199
210,0.107656424737,0.109017194619,0.107612817916,0.626365252731,0.634517766497,0.635071090047,0.362918673
220,0.107262802839,0.108388361433,0.107438260613,0.625603251207,0.634517766497,0.636018957346,0.380097591
230,0.107100815755,0.108051905778,0.107249141815,0.628143256287,0.637563451777,0.637440758294,0.396080169
240,0.103448122055,0.105782959539,0.103557592108,0.661417322835,0.655837563452,0.658293838863,0.412301865
250,0.100506757718,0.103039459601,0.100642877996,0.694691389383,0.693401015228,0.694786729858,0.432200996
260,0.100436958799,0.102935752458,0.100606561367,0.697739395479,0.688324873096,0.694786729858,0.449367777
