iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.112630494127,0.11184117816,0.113604382402,0.622047244094,0.626395939086,0.61327014218,0.0830856519997
10,0.108512961872,0.106461212651,0.110157822319,0.705105410211,0.715736040609,0.709004739336,0.765128361999
20,0.0950843530992,0.0939725254627,0.0942318940366,0.734315468631,0.735025380711,0.7336492891,1.44155674
30,0.0859988193171,0.0872270016177,0.0851304752734,0.741935483871,0.735025380711,0.737440758294,2.147077796
40,0.0864290736167,0.0878446482978,0.085409102882,0.739141478283,0.737055837563,0.738862559242,2.845180394
50,0.0874498341934,0.090464295857,0.0865464788074,0.726441452883,0.721827411168,0.725592417062,3.559753733
60,0.0816032420997,0.0844681618585,0.0814540238969,0.754127508255,0.739086294416,0.750236966825,4.26224608
70,0.0829591616164,0.0832128997279,0.0837395097048,0.746761493523,0.743147208122,0.752606635071,4.979171774
80,0.087305558758,0.0883389438373,0.0872659847903,0.734315468631,0.734010152284,0.734123222749,5.785562375
90,0.083332633521,0.0838881684746,0.0827847824832,0.743205486411,0.740101522843,0.73981042654,6.557681446
100,0.0805644247002,0.0816975185658,0.0813263935076,0.757429514859,0.765482233503,0.758767772512,7.310657942
110,0.0853455492144,0.0846523083867,0.0845236984278,0.734315468631,0.734010152284,0.734123222749,8.038339762
120,0.0825808099875,0.0845190943106,0.0841300399872,0.758191516383,0.758375634518,0.751658767773,8.776978624
130,0.0823092631138,0.0843141560498,0.0832391654993,0.751841503683,0.74923857868,0.75355450237,9.450147796
140,0.080479853206,0.0833967190887,0.0810971123469,0.747015494031,0.742131979695,0.749289099526,10.115264037
150,0.0773591802754,0.079713540991,0.0779571708414,0.767843535687,0.761421319797,0.769194312796,10.774596345
160,0.078500845978,0.0807835455872,0.0792711887041,0.768097536195,0.758375634518,0.763507109005,11.435674755
170,0.0787648959683,0.0808037544067,0.0796467865752,0.759207518415,0.751269035533,0.762085308057,12.199968959
180,0.0778814161092,0.0798942903131,0.0795354373552,0.764033528067,0.756345177665,0.763981042654,12.907069914
190,0.0769151335416,0.0790376879638,0.0787201337584,0.761239522479,0.761421319797,0.762085308057,13.582585034
200,0.0771775647498,0.0794231247588,0.0791721371102,0.763017526035,0.757360406091,0.764454976303,14.184418441
210,0.0773274510788,0.0797462497874,0.0791193663568,0.764795529591,0.757360406091,0.763507109005,14.701951345
220,0.0790348170196,0.0804778101458,0.0808905716809,0.763525527051,0.758375634518,0.764454976303,15.231568394
230,0.0771496876492,0.0799303919841,0.0801853560325,0.775209550419,0.760406091371,0.771090047393,15.753821716
240,0.0742689246827,0.0773685047341,0.0767434749048,0.791973583947,0.773604060914,0.784360189573,16.364418418
250,0.0769954932088,0.0802479781821,0.0794558930766,0.778765557531,0.769543147208,0.773933649289,17.007288572
260,0.0750963043552,0.0775208319549,0.077133083021,0.789687579375,0.769543147208,0.780568720379,17.778718689
270,0.0739452632837,0.0783867425511,0.0756490116533,0.789941579883,0.766497461929,0.778199052133,18.612205056
280,0.0748546561576,0.0776432808733,0.0777452437753,0.789941579883,0.769543147208,0.778672985782,19.309742464
290,0.0785600033656,0.0802522606098,0.0800076695132,0.766827533655,0.765482233503,0.768720379147,20.068468967
300,0.0742129231959,0.0776458956109,0.0768984894998,0.788671577343,0.770558375635,0.775829383886,20.749120807
310,0.0746747983613,0.0772804434095,0.077975300617,0.788671577343,0.775634517766,0.777251184834,21.417599907
320,0.0767740741393,0.0783291202653,0.0805413721444,0.787909575819,0.773604060914,0.775355450237,22.151555271
330,0.0744026309326,0.0768239185986,0.0776058275583,0.786639573279,0.765482233503,0.777251184834,22.857526697
340,0.0746038256567,0.0769610000048,0.0777520470362,0.783591567183,0.772588832487,0.777725118483,23.528280503
350,0.073306453886,0.0760836202925,0.0757952343186,0.790195580391,0.764467005076,0.786255924171,24.258940253
360,0.0722290476898,0.0755439983643,0.0752872736173,0.792735585471,0.773604060914,0.788625592417,24.992028414
