iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.150953687336,0.155615336303,0.153318620266,0.415290830582,0.405076142132,0.401421800948,0.0632511410004
10,0.0873980146065,0.0908317139318,0.088222919231,0.734315468631,0.734010152284,0.734123222749,0.633874494001
20,0.0922931789661,0.0935482393374,0.0918915980813,0.731775463551,0.724873096447,0.737440758294,1.24525861
30,0.0986200492619,0.099114559922,0.0991853437209,0.734315468631,0.734010152284,0.734123222749,1.84170875
40,0.0972044496498,0.0996600876162,0.098767660566,0.726441452883,0.725888324873,0.728436018957,2.461805499
50,0.0960707821676,0.0988516677296,0.0971685282338,0.734315468631,0.734010152284,0.734123222749,3.075025711
60,0.0956825458078,0.0979284272858,0.097505694067,0.734315468631,0.734010152284,0.734123222749,3.64321719
70,0.104008369447,0.105985672128,0.107663144572,0.713487426975,0.713705583756,0.709478672986,4.243009237
80,0.090850737771,0.0937757520807,0.0942630980649,0.734315468631,0.734010152284,0.734123222749,4.877745357
90,0.106387660316,0.10580114126,0.107559382529,0.655575311151,0.659898477157,0.647867298578,5.486844527
100,0.0927643204719,0.0932957074346,0.0941467791633,0.734315468631,0.734010152284,0.734123222749,6.094179607
110,0.0845973016425,0.0867914364526,0.0868521530866,0.734315468631,0.734010152284,0.734123222749,6.677349122
120,0.0830719514799,0.0835698178984,0.0846958974862,0.734061468123,0.734010152284,0.734123222749,7.262252385
130,0.081616197581,0.0840127687184,0.082765444758,0.734569469139,0.736040609137,0.73317535545,7.889966992
140,0.0814211254196,0.0837417742072,0.08221239067,0.734315468631,0.734010152284,0.734123222749,8.51642488
150,0.0856324083723,0.0876946585811,0.0867550781937,0.733807467615,0.732994923858,0.734123222749,9.109390134
160,0.0834860243287,0.0846068538636,0.0846258138956,0.734315468631,0.734010152284,0.734123222749,9.699696081
170,0.0842636907827,0.0861483258981,0.0847874082779,0.734315468631,0.734010152284,0.734123222749,10.299924152
180,0.0895646226585,0.0907679957358,0.0901104393531,0.734315468631,0.734010152284,0.734123222749,10.891011741
190,0.0856589660743,0.0874130891546,0.0866359308038,0.734315468631,0.734010152284,0.734123222749,11.462116156
200,0.0867643205525,0.0877390975186,0.0871260540255,0.734315468631,0.734010152284,0.734123222749,12.054642531
210,0.084499684596,0.0860322653938,0.0846442413503,0.734315468631,0.734010152284,0.734123222749,12.668843556
220,0.0844231466062,0.0858966496955,0.0846680997502,0.734315468631,0.734010152284,0.734123222749,13.270948015
230,0.0835293535158,0.0844306139817,0.0837829206964,0.734315468631,0.734010152284,0.734123222749,13.843164427
240,0.0837459289615,0.0842501571835,0.0850607278869,0.734315468631,0.734010152284,0.734123222749,14.414027587
250,0.0850431660758,0.0867736637115,0.0858999835259,0.734315468631,0.734010152284,0.734123222749,15.000272842
260,0.0847227299305,0.0841608440051,0.0854875549662,0.733553467107,0.735025380711,0.731753554502,15.576700195
270,0.0857138051497,0.0858262222286,0.0870252721439,0.734061468123,0.732994923858,0.7336492891,16.159941985
280,0.084124428806,0.0861730891964,0.0853027545458,0.733045466091,0.737055837563,0.732701421801,16.726560707
290,0.0827299216992,0.0835055930438,0.0844736013978,0.734315468631,0.734010152284,0.734123222749,17.328042469
300,0.0836050350766,0.0871748361883,0.0858783578033,0.735585471171,0.717766497462,0.738388625592,17.911238569
310,0.0821242691337,0.0843683475649,0.0830551914007,0.757937515875,0.744162436548,0.75355450237,18.481360596
320,0.0897599941048,0.0911792775314,0.0909236578799,0.734061468123,0.736040609137,0.734123222749,19.074125866
330,0.0818701890949,0.0828867596633,0.0836513935323,0.745999491999,0.731979695431,0.732227488152,19.663137159
340,0.0788571931859,0.0804680268749,0.0817570609726,0.760985521971,0.747208121827,0.742180094787,20.239831141
350,0.0789218479928,0.0806583497221,0.0814737133711,0.749555499111,0.728934010152,0.735071090047,20.81191784
360,0.0793719552367,0.0799731842265,0.0809270323368,0.758191516383,0.744162436548,0.759241706161,21.393185685
370,0.0814083382584,0.0823702838455,0.0833662594857,0.751333502667,0.720812182741,0.738862559242,21.988916739
380,0.0841830642829,0.0858665599514,0.0871011459367,0.729997459995,0.708629441624,0.714218009479,22.581092508
390,0.0783474559074,0.0805517482971,0.0810494338698,0.757175514351,0.726903553299,0.734123222749,23.165079787
400,0.0787850512754,0.0807404624971,0.0812287158754,0.758191516383,0.731979695431,0.738862559242,23.74375159
410,0.078350793468,0.0803844038234,0.0807309734294,0.755905511811,0.747208121827,0.742180094787,24.347701967
420,0.0774179722347,0.0790563486441,0.0797124926034,0.755397510795,0.739086294416,0.738388625592,24.956635828
430,0.0778511127891,0.0781140402919,0.079922007999,0.764795529591,0.741116751269,0.743127962085,25.544573885
440,0.0772893690621,0.0794428543482,0.0796290227691,0.762001524003,0.742131979695,0.745971563981,26.131858788
450,0.0797578234005,0.0814685045013,0.0818539587856,0.751587503175,0.719796954315,0.736492890995,26.711992271
460,0.078158720805,0.0783390315397,0.080183302079,0.750063500127,0.755329949239,0.738388625592,27.297708734
470,0.0789443005297,0.0794028272657,0.0811705631868,0.766065532131,0.750253807107,0.74644549763,27.883642963
480,0.0796289200796,0.080156633816,0.0814111520625,0.754889509779,0.735025380711,0.74028436019,28.438979946
490,0.0821636524919,0.0819104709863,0.0828429341166,0.737871475743,0.734010152284,0.74028436019,28.997338424
500,0.0804060201316,0.0816594840012,0.0811729024096,0.741681483363,0.734010152284,0.724170616114,29.580903119
510,0.0810322467498,0.0817460603989,0.0830990170286,0.739903479807,0.724873096447,0.745023696682,30.137005844
520,0.0833459487233,0.0850559607468,0.0852064658392,0.734569469139,0.713705583756,0.738388625592,30.723235795
530,0.0786242620618,0.0793885240594,0.0801497593425,0.746761493523,0.728934010152,0.738388625592,31.302595054
540,0.0793577284432,0.0797274112767,0.0821985728354,0.754381508763,0.741116751269,0.737914691943,31.866307202
550,0.078014262134,0.0784802739463,0.0805508728915,0.768605537211,0.744162436548,0.754028436019,32.453191748
560,0.0833365959851,0.0843390122829,0.086213493208,0.736347472695,0.727918781726,0.721800947867,33.035196183
570,0.0893546454937,0.0885684023571,0.0907987488969,0.719329438659,0.736040609137,0.712796208531,33.631057205
580,0.0804965221923,0.0819296574409,0.0822805040771,0.749301498603,0.732994923858,0.73981042654,34.198426265
590,0.0823089193134,0.0815497948047,0.0839530889194,0.748793497587,0.73807106599,0.736018957346,34.767777867
600,0.0796986667606,0.0788072452831,0.0809489523216,0.764541529083,0.74923857868,0.755924170616,35.333165345
610,0.0787760973389,0.080232310758,0.080703424886,0.766065532131,0.747208121827,0.745971563981,35.930911013
620,0.0784557623028,0.0814492943818,0.0809485539479,0.763017526035,0.747208121827,0.747393364929,36.512829922
630,0.078314723377,0.0802873151785,0.0809404852019,0.762509525019,0.742131979695,0.744075829384,37.102598327
640,0.080116434432,0.0802643180887,0.0822484144764,0.740665481331,0.740101522843,0.734597156398,37.675837671
650,0.0830019212943,0.0863520470748,0.0867628623881,0.735077470155,0.717766497462,0.711374407583,38.249287539
660,0.0797624811274,0.0814433801995,0.0824922935053,0.746761493523,0.747208121827,0.737440758294,38.811087003
670,0.116251185649,0.117813696247,0.120519987347,0.633477266955,0.642639593909,0.627014218009,39.402098743
680,0.0798927227973,0.0854877914025,0.0832932915952,0.741681483363,0.728934010152,0.728909952607,39.962086777
690,0.0788569364287,0.0818299577869,0.0829927521694,0.745999491999,0.742131979695,0.736018957346,40.531035462
700,0.0870772882943,0.092263365271,0.0912867180991,0.718821437643,0.711675126904,0.708056872038,41.111967714
710,0.0782074976723,0.0812174198866,0.0823595825267,0.745491490983,0.740101522843,0.734123222749,41.673157749
720,0.080010435943,0.0840896192527,0.0844319330127,0.742189484379,0.737055837563,0.731279620853,42.294004133
730,0.0781844768911,0.0808745129056,0.0811608826118,0.747777495555,0.745177664975,0.735071090047,42.867384203
740,0.0790169933911,0.0826613002555,0.083190480004,0.742951485903,0.736040609137,0.735545023697,43.504717296
750,0.07911027164,0.0821542709645,0.0826869978731,0.747523495047,0.739086294416,0.737914691943,44.134841897
760,0.0786559711327,0.0798170708652,0.0811065276199,0.734315468631,0.734010152284,0.734123222749,44.713339276
770,0.0789317627822,0.0826857696348,0.0808413294579,0.734315468631,0.734010152284,0.734123222749,45.406297674
780,0.0788450208551,0.0829908467494,0.0819275941289,0.734315468631,0.734010152284,0.734123222749,46.093633637
790,0.0801456674275,0.0835136808214,0.0847434665825,0.744729489459,0.743147208122,0.737914691943,46.816268989
800,0.0776496257956,0.0811098020047,0.0825230635529,0.753873507747,0.750253807107,0.747393364929,47.462211521
810,0.0793063400472,0.0815652124873,0.0835799388495,0.751841503683,0.750253807107,0.741232227488,48.050697918
