iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.12169341846,0.122871323019,0.117478218774,0.588773177546,0.561421319797,0.599526066351,0.114327278
10,0.0984986833407,0.0988936223833,0.0969214548995,0.677165354331,0.685279187817,0.675355450237,1.071409364
20,0.0849866118895,0.0890290463849,0.0876525589664,0.741935483871,0.741116751269,0.740758293839,1.984031902
30,0.0977028138895,0.0994741655925,0.0983183987761,0.711455422911,0.702538071066,0.707109004739,2.909411518
40,0.0840060989758,0.089704746251,0.0873990052185,0.752603505207,0.735025380711,0.737440758294,3.904881117
50,0.0893065435704,0.0933368306144,0.0917160034263,0.737871475743,0.726903553299,0.736966824645,4.862327318
60,0.0771704870723,0.0797119797378,0.0791212464368,0.784861569723,0.775634517766,0.769668246445,5.798295737
70,0.0826558477444,0.0886837108996,0.0863333711944,0.757175514351,0.731979695431,0.728909952607,6.702276238
80,0.0793062940425,0.0855326348557,0.0831329668059,0.764287528575,0.737055837563,0.754976303318,7.645940043
90,0.0796437741393,0.0834315362474,0.0823668853012,0.762763525527,0.756345177665,0.755450236967,8.678354892
100,0.0776545909055,0.0812152813901,0.0795257909664,0.780543561087,0.765482233503,0.767298578199,9.665288318
110,0.0793549817075,0.0830409563533,0.0814701139226,0.770383540767,0.765482233503,0.765402843602,10.657254452
120,0.079590412555,0.0827072415954,0.0813459996349,0.768351536703,0.765482233503,0.752606635071,11.688103013
130,0.0792281091154,0.0844689978001,0.081604027575,0.764287528575,0.753299492386,0.75355450237,12.631371483
140,0.0787200750451,0.0824518810913,0.080989214551,0.766827533655,0.760406091371,0.756872037915,13.602035946
150,0.0798442821488,0.0836575700462,0.0822326722185,0.773177546355,0.747208121827,0.761611374408,14.606913803
160,0.0776091333462,0.0823182818192,0.0794239274335,0.762509525019,0.768527918782,0.768246445498,15.616788616
170,0.0765112090994,0.0814701973112,0.0780565768506,0.782575565151,0.766497461929,0.770142180095,16.619874601
180,0.0808117339474,0.0845931771218,0.0819804760017,0.760731521463,0.762436548223,0.761137440758,17.646139247
190,0.0769350603145,0.0818579801067,0.079872292438,0.779781559563,0.751269035533,0.763507109005,18.688378229
200,0.0783274546864,0.0824380032894,0.0812479555523,0.766065532131,0.753299492386,0.761137440758,19.695732993
210,0.0767389408885,0.0813903893845,0.0794300195683,0.780797561595,0.762436548223,0.764454976303,20.733981421
220,0.0772894511914,0.0818949557571,0.0807071569609,0.775463550927,0.758375634518,0.75971563981,21.769358739
230,0.0787016638003,0.0838922189299,0.080093605211,0.765303530607,0.750253807107,0.759241706161,22.762216026
240,0.0784242369642,0.0825360846542,0.0797117816647,0.771653543307,0.76345177665,0.763033175355,23.797867341
250,0.0803204925076,0.0837541780253,0.0820470799212,0.763271526543,0.759390862944,0.755924170616,24.760453442
260,0.0804725375325,0.0842397872628,0.0809347111641,0.749047498095,0.751269035533,0.747393364929,25.76741255
270,0.0780820477135,0.0824340742058,0.07924552959,0.765303530607,0.765482233503,0.752132701422,26.751283191
280,0.0765399686083,0.0817860657776,0.0790149243009,0.781305562611,0.765482233503,0.763033175355,27.744332344
290,0.0762835693598,0.0806764950061,0.0779551869966,0.779527559055,0.768527918782,0.768246445498,28.697335985
300,0.075316830371,0.0812339657693,0.0773199327445,0.782575565151,0.76345177665,0.769668246445,29.710475953
310,0.0776474539389,0.0824902943769,0.0782947953067,0.775971551943,0.757360406091,0.770142180095,30.712357603
320,0.076457432494,0.0829435446716,0.0771129771147,0.781559563119,0.753299492386,0.769668246445,31.702977031
330,0.076255047742,0.0812309508128,0.0789742989572,0.785877571755,0.773604060914,0.777725118483,32.656781687
340,0.0763146586927,0.0827448804652,0.0782135257377,0.789179578359,0.756345177665,0.778672985782,33.642346987
350,0.076529842764,0.0822624186243,0.0778048385362,0.781559563119,0.761421319797,0.780568720379,34.652240573
360,0.076757133552,0.0824412228632,0.07783688218,0.782321564643,0.768527918782,0.781516587678,35.677671604
370,0.0745819613676,0.0795163703125,0.0756507412503,0.782321564643,0.761421319797,0.782938388626,36.74101266
380,0.0759212799151,0.08015446689,0.0768307806743,0.780289560579,0.764467005076,0.774407582938,37.749855744
390,0.0734153349755,0.0778951378162,0.0758953195337,0.791465582931,0.783756345178,0.789099526066,38.757142298
400,0.0755592730679,0.0797873869059,0.0777167774951,0.785369570739,0.770558375635,0.776777251185,39.814617267
410,0.0751022762245,0.0794838120053,0.0772938570422,0.787655575311,0.77461928934,0.776303317536,40.836029231
420,0.0770954324819,0.0810321068422,0.0779486018767,0.779273558547,0.767512690355,0.768246445498,41.863434041
430,0.0742911817744,0.0783998209508,0.0773975195802,0.792481584963,0.762436548223,0.778199052133,42.852254572
440,0.0732803386928,0.078292644717,0.0758984869075,0.792989585979,0.779695431472,0.781042654028,43.879714674
450,0.0746000401102,0.0788402532544,0.0774448142295,0.796799593599,0.776649746193,0.777725118483,44.852944535
460,0.0737885771349,0.0780019479314,0.0761912755004,0.795021590043,0.776649746193,0.782464454976,45.882209081
470,0.0740875416975,0.0781513330474,0.0764034448859,0.785877571755,0.77461928934,0.784360189573,46.880859515
480,0.078138244959,0.0841344067253,0.0783110747231,0.789433578867,0.758375634518,0.777251184834,47.880913745
490,0.0734913651618,0.0791497900917,0.0773418806727,0.794513589027,0.775634517766,0.781990521327,48.92401651
500,0.0733803110228,0.0784025629755,0.0758785343056,0.786893573787,0.772588832487,0.780568720379,49.908662724
510,0.0741618425454,0.0798584415608,0.076259110917,0.785877571755,0.76345177665,0.775355450237,50.893890351
520,0.0736226750436,0.0783595901714,0.0759179566839,0.792735585471,0.771573604061,0.781516587678,51.996107568
530,0.0736967731092,0.0791542700891,0.0756648800872,0.785877571755,0.767512690355,0.773933649289,53.008633883
540,0.072714061672,0.0781624010719,0.0748495504995,0.788163576327,0.765482233503,0.783412322275,54.00047332
550,0.0725260747,0.0785307806127,0.0741107511987,0.790957581915,0.773604060914,0.779620853081,54.947635145
560,0.0767578769071,0.0840847974301,0.0788295091524,0.787909575819,0.748223350254,0.773933649289,55.84408336
570,0.0720142077116,0.0774326099255,0.0744612667309,0.788417576835,0.78578680203,0.775829383886,56.765926546
580,0.0720996701986,0.0774718476341,0.0743726425941,0.786893573787,0.776649746193,0.78009478673,57.685301909
590,0.0717445446725,0.076830223861,0.0742037782601,0.796037592075,0.773604060914,0.782464454976,58.685855128
600,0.073240559022,0.0793773242469,0.0752158590353,0.788925577851,0.771573604061,0.774881516588,59.67256328
610,0.0708331886316,0.0752985279525,0.0729902858979,0.796545593091,0.78578680203,0.792890995261,60.642342742
620,0.0719134875243,0.0778715959322,0.073463890631,0.795275590551,0.779695431472,0.789099526066,61.686726666
630,0.0731328255365,0.0775317578959,0.0753872157641,0.778511557023,0.783756345178,0.77345971564,62.672739708
640,0.0718010796755,0.0778417427437,0.0739212584529,0.792735585471,0.784771573604,0.783412322275,63.638611736
650,0.0711366200987,0.0769815237639,0.0732618374253,0.795275590551,0.771573604061,0.787677725118,64.59559709
660,0.0780794560081,0.0878731983125,0.0805265264784,0.771653543307,0.737055837563,0.754976303318,65.593544135
670,0.0717695721496,0.0764655601506,0.0740756054367,0.798069596139,0.783756345178,0.787203791469,66.612979758
680,0.0719410951931,0.0773926664309,0.0742488924633,0.798323596647,0.780710659898,0.788625592417,67.668105485
690,0.0710391050663,0.0763821225798,0.0734157852857,0.792227584455,0.782741116751,0.792417061611,68.684257727
700,0.0712605469086,0.0774117067964,0.0734746773849,0.794259588519,0.781725888325,0.786255924171,69.707307395
710,0.0704264820657,0.0768377456307,0.0727819932786,0.800355600711,0.77461928934,0.785781990521,70.687663777
720,0.0705910185226,0.0770684339135,0.0725847518453,0.798577597155,0.77461928934,0.788151658768,71.74158211
730,0.0708685999233,0.0765717463503,0.0729093429343,0.797561595123,0.781725888325,0.790047393365,72.706689788
740,0.0705281773282,0.0755543782595,0.0732239960109,0.800101600203,0.779695431472,0.788625592417,73.701320643
750,0.0702090247348,0.0758788781542,0.0737465327535,0.801625603251,0.775634517766,0.785308056872,74.710818668
760,0.0700930488136,0.0762305490353,0.0735783663873,0.806451612903,0.777664974619,0.788625592417,75.692154099
770,0.0699242793895,0.0762303424832,0.0744383601402,0.800101600203,0.771573604061,0.785781990521,76.676806404
780,0.0704025242549,0.075991967156,0.0740921979568,0.803657607315,0.775634517766,0.788625592417,77.693922084
790,0.0713377000517,0.0757976092415,0.0752709903411,0.783083566167,0.777664974619,0.784834123223,78.67514435
800,0.0707629784348,0.07647483159,0.0751453637949,0.802895605791,0.772588832487,0.787203791469,79.672984665
810,0.0695394644793,0.0754800271908,0.0733017998565,0.803149606299,0.776649746193,0.791943127962,80.667435619
820,0.0706936241587,0.0756652308294,0.0741172326215,0.800609601219,0.773604060914,0.787203791469,81.673769923
830,0.0708442557503,0.0768259093482,0.0748204721896,0.804927609855,0.780710659898,0.784834123223,82.687498204
840,0.071626106458,0.0774543801998,0.0768514983959,0.795275590551,0.781725888325,0.774881516588,83.692294729
850,0.0692451423903,0.0747963505396,0.073403718647,0.803149606299,0.777664974619,0.786255924171,84.644206636
860,0.0702181068352,0.0754344949287,0.0734632296285,0.805689611379,0.787817258883,0.788151658768,85.631321674
870,0.0695056651477,0.0753355693811,0.0735511847717,0.805943611887,0.779695431472,0.787677725118,86.61900081
880,0.0731678567206,0.077073291873,0.0769780784821,0.779527559055,0.779695431472,0.776303317536,87.640778078
890,0.0698941081434,0.0746908261575,0.0735956545465,0.797307594615,0.786802030457,0.794312796209,88.711791649
900,0.0710241209598,0.0763217548807,0.0751630901252,0.798577597155,0.781725888325,0.772511848341,89.698381926
910,0.070700575651,0.0764476847333,0.0746740528603,0.798323596647,0.780710659898,0.781990521327,90.69852916
920,0.0696612740289,0.07443871605,0.0730895495428,0.796037592075,0.789847715736,0.789573459716,91.736219165
